player_defactions_stats_id,player_id,team_id,league_id,season_id,player_Tackles,player_Tackles_Att 3rd,player_Tackles_Def 3rd,player_Tackles_Mid 3rd,player_Tackles_TklW,player_Cha_Tkl_,player_Cha_Att,player_Cha_Tkl%_new,player_Cha_Lost,player_Blocks,player_Blocks_Clr,player_Blocks_Err,player_Blocks_Int,player_Blocks_Pass,player_Blocks_Sh,player_Blocks_Tkl+Int
11474,2945,SA_NAP_13,SA_1,3,43,23,12,8,23,17,43,0.3953488372093023,26,20,6,1,5,20,0,48
11475,2947,PL_BOU_3,PL_1,3,14,3,2,9,11,5,16,0.3125,11,12,26,0,1,7,5,15
11476,2947,PL_BOU_3,PL_1,3,14,3,2,9,11,5,16,0.3125,11,12,26,0,1,7,5,15
11477,2950,PL_ARS_1,PL_1,3,20,2,9,9,11,12,16,0.75,4,8,25,0,11,6,2,31
11478,2950,PL_ARS_1,PL_1,3,20,2,9,9,11,12,16,0.75,4,8,25,0,11,6,2,31
11479,2951,PL_NEW_15,PL_1,3,71,8,36,27,49,46,90,0.5111111111111111,44,45,84,2,43,30,15,114
11480,2951,PL_NEW_15,PL_1,3,71,8,36,27,49,46,90,0.5111111111111111,44,45,84,2,43,30,15,114
11481,2952,PL_LEI_11,PL_1,3,53,5,14,34,29,19,47,0.40425531914893614,28,55,21,0,28,42,13,81
11482,2952,PL_LEI_11,PL_1,3,53,5,14,34,29,19,47,0.40425531914893614,28,55,21,0,28,42,13,81
11483,2954,LL_OSA_14,LL_1,3,6,2,0,4,3,2,5,0.4,3,6,13,0,1,5,1,7
11484,2954,LL_OSA_14,LL_1,3,6,2,0,4,3,2,5,0.4,3,6,13,0,1,5,1,7
11485,2955,LL_OSA_14,LL_1,3,15,4,6,5,9,8,24,0.3333333333333333,16,7,3,0,4,7,0,19
11486,2955,LL_OSA_14,LL_1,3,15,4,6,5,9,8,24,0.3333333333333333,16,7,3,0,4,7,0,19
11487,2957,LL_VLD_19,LL_1,3,67,5,30,32,33,25,68,0.36764705882352944,43,26,28,0,20,19,7,87
11488,2957,LL_VLD_19,LL_1,3,67,5,30,32,33,25,68,0.36764705882352944,43,26,28,0,20,19,7,87
11489,2958,LL_SEV_17,LL_1,3,1,0,1,0,1,0,0,NaN,0,4,23,0,5,1,3,6
11490,2960,LL_VLR_20,LL_1,3,18,1,14,3,9,13,18,0.7222222222222222,5,15,22,0,20,9,6,38
11491,2962,BL_WOL_19,BL_1,3,9,2,3,4,6,6,11,0.5454545454545454,5,6,18,0,5,6,0,14
11492,2962,BL_WOL_19,BL_1,3,9,2,3,4,6,6,11,0.5454545454545454,5,6,18,0,5,6,0,14
11493,2962,BL_WOL_19,BL_1,3,9,2,3,4,6,6,11,0.5454545454545454,5,6,18,0,5,6,0,14
11494,2964,BL_FRE_6,BL_1,3,33,4,10,19,20,18,30,0.6,12,24,47,1,21,15,9,54
11495,2964,BL_FRE_6,BL_1,3,33,4,10,19,20,18,30,0.6,12,24,47,1,21,15,9,54
11496,2966,SA_NAP_13,SA_1,3,55,1,32,22,30,25,29,0.8620689655172413,4,36,123,1,41,10,26,96
11497,2968,BL_FRE_6,BL_1,3,0,0,0,0,0,0,0,NaN,0,1,0,0,0,1,0,0
11498,2969,BL_BAY_3,BL_1,3,11,3,3,5,8,7,17,0.4117647058823529,10,19,7,0,2,18,1,13
11499,2969,BL_BAY_3,BL_1,3,11,3,3,5,8,7,17,0.4117647058823529,10,19,7,0,2,18,1,13
11500,2969,BL_BAY_3,BL_1,3,11,3,3,5,8,7,17,0.4117647058823529,10,19,7,0,2,18,1,13
11501,2970,SA_UDN_20,SA_1,3,47,6,28,13,31,29,45,0.6444444444444445,16,21,42,1,10,18,3,57
11502,2970,BL_KÖL_11,BL_1,3,0,0,0,0,0,0,0,NaN,0,1,1,0,2,1,0,2
11503,2973,BL_KÖL_11,BL_1,3,23,2,13,8,12,18,28,0.6428571428571429,10,14,24,0,15,12,2,38
11504,2973,BL_KÖL_11,BL_1,3,23,2,13,8,12,18,28,0.6428571428571429,10,14,24,0,15,12,2,38
11505,2982,BL_GLA_7,BL_1,3,29,4,18,7,17,16,30,0.5333333333333333,14,41,95,0,27,16,25,56
11506,2982,BL_GLA_7,BL_1,3,29,4,18,7,17,16,30,0.5333333333333333,14,41,95,0,27,16,25,56
11507,2984,PL_MUN_14,PL_1,3,0,0,0,0,0,0,0,NaN,0,1,0,0,0,0,1,0
11508,2985,BL_WOL_19,BL_1,3,0,0,0,0,0,0,0,NaN,0,0,10,1,1,0,0,1
11509,2986,SA_TOR_19,SA_1,3,50,1,32,17,25,18,32,0.5625,14,29,72,0,34,15,14,84
11510,2991,LL_ATM_3,LL_1,3,55,7,23,25,38,28,72,0.3888888888888889,44,35,19,0,20,22,13,75
11511,2993,L1_CLE_21,L1_1,3,13,4,2,7,5,2,15,0.13333333333333333,13,8,13,0,8,7,1,21
11512,2995,SA_EMP_21,SA_1,3,14,0,11,3,9,5,13,0.38461538461538464,8,14,65,0,6,2,12,20
11513,2997,BL_LEI_14,BL_1,3,60,7,23,30,31,30,54,0.5555555555555556,24,31,8,0,18,27,4,78
11514,2997,BL_LEI_14,BL_1,3,60,7,23,30,31,30,54,0.5555555555555556,24,31,8,0,18,27,4,78
11515,2997,BL_LEI_14,BL_1,3,60,7,23,30,31,30,54,0.5555555555555556,24,31,8,0,18,27,4,78
11516,2999,BL_STU_16,BL_1,3,50,3,32,15,27,28,38,0.7368421052631579,10,39,99,0,63,21,18,113
11517,3000,SA_HEL_8,SA_1,3,10,1,1,8,6,4,7,0.5714285714285714,3,24,46,0,30,9,15,40
11518,3000,SA_SAP_16,SA_1,3,10,0,6,4,8,6,9,0.6666666666666666,3,10,46,0,11,5,5,21
11519,3004,BL_BOC_20,BL_1,3,27,6,13,8,16,10,24,0.4166666666666667,14,21,31,1,20,13,8,47
11520,3005,PL_LIV_12,PL_1,3,14,2,10,2,9,10,16,0.625,6,8,15,0,12,7,1,26
11521,3005,PL_LIV_12,PL_1,3,14,2,10,2,9,10,16,0.625,6,8,15,0,12,7,1,26
11522,3006,L1_AJA_23,L1_1,3,4,1,2,1,2,0,2,0,2,1,1,0,0,1,0,4
11523,3007,L1_MON_11,L1_1,3,30,9,4,17,21,13,32,0.40625,19,29,12,0,17,28,1,47
11524,3007,L1_MON_11,L1_1,3,30,9,4,17,21,13,32,0.40625,19,29,12,0,17,28,1,47
11525,3007,L1_MON_11,L1_1,3,30,9,4,17,21,13,32,0.40625,19,29,12,0,17,28,1,47
11526,3008,BL_KÖL_11,BL_1,3,5,0,4,1,4,0,2,0,2,3,17,0,6,3,0,11
11527,3009,SA_SAS_17,SA_1,3,16,3,4,9,7,6,17,0.35294117647058826,11,19,13,0,14,14,5,30
11528,3010,SA_LEC_25,SA_1,3,3,0,3,0,1,0,5,0,5,3,4,0,0,3,0,3
11529,3011,BL_FRA_5,BL_1,3,33,2,19,12,21,22,41,0.5365853658536586,19,32,49,1,14,22,10,47
11530,3011,BL_FRA_5,BL_1,3,33,2,19,12,21,22,41,0.5365853658536586,19,32,49,1,14,22,10,47
11531,3011,BL_FRA_5,BL_1,3,33,2,19,12,21,22,41,0.5365853658536586,19,32,49,1,14,22,10,47
11532,3012,SA_INT_9,SA_1,3,11,2,1,8,5,7,10,0.7,3,3,4,0,6,2,1,17
11533,3013,PL_BRE_4,PL_1,3,11,2,5,4,8,9,16,0.5625,7,6,22,0,7,1,5,18
11534,3014,SA_LEC_25,SA_1,3,7,2,2,3,3,4,10,0.4,6,15,6,0,11,11,4,18
11535,3016,SA_SAL_22,SA_1,3,18,6,3,9,11,5,21,0.23809523809523808,16,17,39,0,2,13,4,20
11536,3018,PL_WES_19,PL_1,3,9,0,4,5,4,5,8,0.625,3,17,120,1,30,3,14,39
11537,3023,PL_MCI_13,PL_1,3,13,0,8,5,9,4,24,0.16666666666666666,20,12,22,0,18,10,2,31
11538,3024,PL_SOU_17,PL_1,3,61,3,34,24,32,22,43,0.5116279069767442,21,47,52,0,27,39,8,88
11539,3025,L1_PSG_16,L1_1,3,10,5,0,5,4,5,16,0.3125,11,5,6,0,5,5,0,15
11540,3026,L1_TRO_22,L1_1,3,3,1,0,2,1,1,2,0.5,1,1,0,0,1,1,0,4
11541,3030,LL_MAL_22,LL_1,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
11542,3032,SA_LEC_25,SA_1,3,30,3,13,14,20,15,41,0.36585365853658536,26,24,5,0,8,22,2,38
11543,3032,SA_LEC_25,SA_1,3,30,3,13,14,20,15,41,0.36585365853658536,26,24,5,0,8,22,2,38
11544,3039,LL_BAR_4,LL_1,3,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
11545,3043,LL_ALM_24,LL_1,3,15,6,6,3,9,8,27,0.2962962962962963,19,11,10,0,15,11,0,30
11546,3046,BL_GLA_7,BL_1,3,24,3,4,17,14,10,28,0.35714285714285715,18,24,19,0,11,19,5,35
11547,3046,BL_GLA_7,BL_1,3,24,3,4,17,14,10,28,0.35714285714285715,18,24,19,0,11,19,5,35
11548,3047,SA_SAL_22,SA_1,3,84,7,42,35,50,30,73,0.410958904109589,43,35,33,2,25,28,7,109
11549,3051,L1_AUX_24,L1_1,3,33,7,14,12,15,21,40,0.525,19,12,17,0,18,12,0,51
11550,3051,L1_AUX_24,L1_1,3,33,7,14,12,15,21,40,0.525,19,12,17,0,18,12,0,51
11551,3054,BL_STU_16,BL_1,3,1,1,0,0,1,0,0,NaN,0,0,0,0,0,0,0,1
11552,3056,L1_LOR_7,L1_1,3,92,3,59,30,52,39,92,0.42391304347826086,53,47,39,0,34,39,8,126
11553,3058,LL_ELC_9,LL_1,3,16,2,10,4,9,9,26,0.34615384615384615,17,8,10,1,2,7,1,18
11554,3060,SA_INT_9,SA_1,3,25,7,3,15,14,7,23,0.30434782608695654,16,31,16,1,13,30,1,38
11555,3063,PL_FUL_9,PL_1,3,3,1,1,1,2,3,3,1,0,1,4,0,2,0,1,5
11556,3064,SA_UDN_20,SA_1,3,33,4,9,20,16,17,43,0.3953488372093023,26,13,16,0,11,13,0,44
11557,3064,SA_UDN_20,SA_1,3,33,4,9,20,16,17,43,0.3953488372093023,26,13,16,0,11,13,0,44
11558,3065,LL_ALM_24,LL_1,3,4,1,3,0,3,3,15,0.2,12,16,1,0,2,15,1,6
11559,3066,PL_AST_2,PL_1,3,19,2,11,6,9,11,22,0.5,11,19,12,0,10,15,4,29
11560,3066,PL_WOL_20,PL_1,3,4,1,0,3,2,2,3,0.6666666666666666,1,2,4,0,9,2,0,13
11561,3066,PL_AST_2,PL_1,3,19,2,11,6,9,11,22,0.5,11,19,12,0,10,15,4,29
11562,3066,PL_WOL_20,PL_1,3,4,1,0,3,2,2,3,0.6666666666666666,1,2,4,0,9,2,0,13
11563,3068,BL_MAI_13,BL_1,3,60,13,19,28,38,22,49,0.4489795918367347,27,38,39,1,41,25,13,101
11564,3069,LL_ESP_21,LL_1,3,46,0,34,12,24,28,43,0.6511627906976745,15,37,114,2,43,14,23,89
11565,3071,SA_JUV_10,SA_1,3,19,1,7,11,13,10,22,0.45454545454545453,12,8,22,0,17,8,0,36
11566,3071,L1_PSG_16,L1_1,3,1,0,1,0,1,1,1,1,0,2,0,0,1,1,1,2
11567,3072,SA_SPZ_18,SA_1,3,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
11568,3073,PL_ARS_1,PL_1,3,12,6,4,2,7,6,18,0.3333333333333333,12,18,3,1,6,18,0,18
11569,3073,PL_BRI_5,PL_1,3,10,2,7,1,6,1,8,0.125,7,17,1,0,6,17,0,16
11570,3073,PL_ARS_1,PL_1,3,12,6,4,2,7,6,18,0.3333333333333333,12,18,3,1,6,18,0,18
11571,3073,PL_BRI_5,PL_1,3,10,2,7,1,6,1,8,0.125,7,17,1,0,6,17,0,16
11572,3073,PL_ARS_1,PL_1,3,12,6,4,2,7,6,18,0.3333333333333333,12,18,3,1,6,18,0,18
11573,3073,PL_BRI_5,PL_1,3,10,2,7,1,6,1,8,0.125,7,17,1,0,6,17,0,16
11574,3075,L1_STR_20,L1_1,3,1,0,1,0,0,0,1,0,1,6,4,0,0,5,1,1
11575,3075,L1_STR_20,L1_1,3,1,0,1,0,0,0,1,0,1,6,4,0,0,5,1,1
11576,3076,BL_BRE_18,BL_1,3,14,1,2,11,10,6,12,0.5,6,5,21,0,12,5,0,26
11577,3078,BL_MAI_13,BL_1,3,38,8,9,21,17,16,36,0.4444444444444444,20,29,21,0,17,24,5,55
11578,3078,BL_MAI_13,BL_1,3,38,8,9,21,17,16,36,0.4444444444444444,20,29,21,0,17,24,5,55
11579,3079,LL_MAL_22,LL_1,3,42,10,10,22,24,18,61,0.29508196721311475,43,25,7,0,11,23,2,53
11580,3079,LL_MAL_22,LL_1,3,42,10,10,22,24,18,61,0.29508196721311475,43,25,7,0,11,23,2,53
11581,3083,BL_UNI_17,BL_1,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
11582,3085,L1_LIL_6,L1_1,3,11,0,8,3,5,4,9,0.4444444444444444,5,6,27,1,18,5,1,29
11583,3085,L1_LIL_6,L1_1,3,11,0,8,3,5,4,9,0.4444444444444444,5,6,27,1,18,5,1,29
11584,3088,LL_ALM_24,LL_1,3,32,3,13,16,20,13,33,0.3939393939393939,20,17,12,0,19,15,2,51
11585,3088,LL_ALM_24,LL_1,3,32,3,13,16,20,13,33,0.3939393939393939,20,17,12,0,19,15,2,51
11586,3092,BL_SCH_15,BL_1,3,10,1,4,5,5,5,12,0.4166666666666667,7,7,16,0,3,4,3,13
11587,3093,L1_LIL_6,L1_1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
11588,3094,L1_MOP_12,L1_1,3,53,3,24,26,38,31,57,0.543859649122807,26,25,8,0,14,23,2,67
11589,3096,LL_MAL_22,LL_1,3,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0
11590,3099,SA_NAP_13,SA_1,3,4,0,3,1,1,1,1,1,0,3,18,1,6,0,3,10
11591,3101,PL_AST_2,PL_1,3,14,1,6,7,6,5,20,0.25,15,13,12,0,6,13,0,20
11592,3101,PL_AST_2,PL_1,3,14,1,6,7,6,5,20,0.25,15,13,12,0,6,13,0,20
11593,3104,BL_BAY_3,BL_1,3,43,6,21,16,24,27,48,0.5625,21,40,32,0,30,37,3,73
11594,3104,BL_BAY_3,BL_1,3,43,6,21,16,24,27,48,0.5625,21,40,32,0,30,37,3,73
11595,3106,L1_MAR_9,L1_1,3,57,2,43,12,37,32,45,0.7111111111111111,13,48,91,1,63,19,29,120
11596,3107,BL_BRE_18,BL_1,3,53,8,20,25,28,25,62,0.4032258064516129,37,13,15,0,10,13,0,63
11597,3107,BL_BRE_18,BL_1,3,53,8,20,25,28,25,62,0.4032258064516129,37,13,15,0,10,13,0,63
11598,3107,BL_BRE_18,BL_1,3,53,8,20,25,28,25,62,0.4032258064516129,37,13,15,0,10,13,0,63
11599,3108,SA_JUV_10,SA_1,3,5,0,1,4,4,2,4,0.5,2,12,29,0,13,4,8,18
11600,3109,SA_UDN_20,SA_1,3,1,0,0,1,1,0,0,NaN,0,0,0,0,0,0,0,1
11601,3115,SA_CRM_24,SA_1,3,45,7,25,13,33,29,43,0.6744186046511628,14,23,55,0,38,17,6,83
11602,3116,SA_ROM_15,SA_1,3,15,2,7,6,8,8,23,0.34782608695652173,15,13,25,0,9,10,3,24
11603,3116,SA_ROM_15,SA_1,3,15,2,7,6,8,8,23,0.34782608695652173,15,13,25,0,9,10,3,24
11604,3119,BL_BAY_3,BL_1,3,38,8,11,19,30,18,36,0.5,18,11,1,2,3,10,1,41
11605,3119,BL_BAY_3,BL_1,3,38,8,11,19,30,18,36,0.5,18,11,1,2,3,10,1,41
11606,3119,BL_BAY_3,BL_1,3,38,8,11,19,30,18,36,0.5,18,11,1,2,3,10,1,41
11607,3120,L1_REN_18,L1_1,3,36,3,13,20,19,16,24,0.6666666666666666,8,24,16,0,21,14,10,57
11608,3122,PL_BRI_5,PL_1,3,8,0,4,4,7,4,9,0.4444444444444444,5,5,37,1,15,2,3,23
11609,3124,BL_UNI_17,BL_1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
11610,3124,BL_UNI_17,BL_1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
11611,3126,PL_LEI_11,PL_1,3,0,0,0,0,0,0,0,NaN,0,0,2,0,0,0,0,0
11612,3126,PL_LEI_11,PL_1,3,0,0,0,0,0,0,0,NaN,0,0,2,0,0,0,0,0
11613,3127,PL_BOU_3,PL_1,3,37,5,10,22,22,18,44,0.4090909090909091,26,29,31,0,23,19,10,60
11614,3127,PL_BOU_3,PL_1,3,37,5,10,22,22,18,44,0.4090909090909091,26,29,31,0,23,19,10,60
11615,3129,PL_BRI_5,PL_1,3,30,2,19,9,19,18,41,0.43902439024390244,23,37,81,1,34,10,27,64
11616,3130,SA_BOL_3,SA_1,3,44,8,16,20,25,20,40,0.5,20,22,25,0,19,15,7,63
11617,3130,SA_BOL_3,SA_1,3,44,8,16,20,25,20,40,0.5,20,22,25,0,19,15,7,63
11618,3131,PL_CHE_6,PL_1,3,23,0,19,4,12,15,22,0.6818181818181818,7,8,11,1,11,8,0,34
11619,3133,PL_NEW_15,PL_1,3,0,0,0,0,0,0,0,NaN,0,1,0,0,0,1,0,0
11620,3134,PL_NOT_16,PL_1,3,16,1,4,11,9,6,12,0.5,6,13,9,0,5,11,2,21
11621,3138,PL_LEE_24,PL_1,3,38,2,27,9,23,23,36,0.6388888888888888,13,16,57,3,34,8,8,72
11622,3140,SA_EMP_21,SA_1,3,13,2,6,5,10,4,21,0.19047619047619047,17,10,10,0,10,8,2,23
11623,3142,SA_EMP_21,SA_1,3,25,5,12,8,10,9,15,0.6,6,15,16,0,4,8,7,29
11624,3142,SA_EMP_21,SA_1,3,25,5,12,8,10,9,15,0.6,6,15,16,0,4,8,7,29
11625,3143,L1_BRE_3,L1_1,3,42,3,31,8,30,23,32,0.71875,9,42,132,1,53,23,19,95
11626,3144,BL_STU_16,BL_1,3,12,3,4,5,10,4,6,0.6666666666666666,2,2,1,0,1,2,0,13
11627,3144,BL_STU_16,BL_1,3,12,3,4,5,10,4,6,0.6666666666666666,2,2,1,0,1,2,0,13
11628,3144,BL_STU_16,BL_1,3,12,3,4,5,10,4,6,0.6666666666666666,2,2,1,0,1,2,0,13
11629,3145,L1_ANG_1,L1_1,3,11,2,6,3,9,7,10,0.7,3,3,5,0,3,2,1,14
11630,3145,L1_ANG_1,L1_1,3,11,2,6,3,9,7,10,0.7,3,3,5,0,3,2,1,14
11631,3147,BL_KÖL_11,BL_1,3,18,2,5,11,12,7,30,0.23333333333333334,23,19,9,0,5,19,0,23
11632,3151,L1_PSG_16,L1_1,3,26,12,1,13,18,11,27,0.4074074074074074,16,11,0,0,2,11,0,28
11633,3153,LL_ELC_9,LL_1,3,19,3,11,5,11,10,12,0.8333333333333334,2,14,30,1,13,9,5,32
11634,3154,PL_MUN_14,PL_1,3,54,3,33,18,28,30,43,0.6976744186046512,13,51,103,0,33,24,27,87
11635,3155,PL_BOU_3,PL_1,3,33,1,23,9,18,13,19,0.6842105263157895,6,26,101,1,26,11,15,59
11636,3157,L1_TOU_25,L1_1,3,9,1,7,1,4,6,9,0.6666666666666666,3,6,12,0,4,3,3,13
11637,3158,L1_NAN_13,L1_1,3,3,1,2,0,0,3,4,0.75,1,2,4,0,2,2,0,5
11638,3158,L1_NAN_13,L1_1,3,3,1,2,0,0,3,4,0.75,1,2,4,0,2,2,0,5
11639,3159,LL_SEV_17,LL_1,3,27,1,23,3,20,17,30,0.5666666666666667,13,21,77,0,23,8,13,50
11640,3159,L1_REN_18,L1_1,3,1,0,1,0,1,0,0,NaN,0,0,3,0,1,0,0,2
11641,3164,L1_ANG_1,L1_1,3,1,0,0,1,0,1,3,0.3333333333333333,2,2,1,0,0,2,0,1
11642,3165,L1_LEN_5,L1_1,3,11,3,2,6,9,2,13,0.15384615384615385,11,9,6,0,2,9,0,13
11643,3165,L1_LEN_5,L1_1,3,11,3,2,6,9,2,13,0.15384615384615385,11,9,6,0,2,9,0,13
11644,3166,LL_BET_5,LL_1,3,2,1,0,1,2,0,0,NaN,0,0,1,0,0,0,0,2
11645,3166,LL_BET_5,LL_1,3,2,1,0,1,2,0,0,NaN,0,0,1,0,0,0,0,2
11646,3167,L1_REN_18,L1_1,3,6,0,4,2,2,2,4,0.5,2,6,9,0,2,6,0,8
11647,3167,L1_REN_18,L1_1,3,6,0,4,2,2,2,4,0.5,2,6,9,0,2,6,0,8
11648,3171,SA_LEC_25,SA_1,3,17,7,1,9,9,6,14,0.42857142857142855,8,22,7,0,2,22,0,19
11649,3171,SA_LEC_25,SA_1,3,17,7,1,9,9,6,14,0.42857142857142855,8,22,7,0,2,22,0,19
11650,3172,SA_BOL_3,SA_1,3,3,1,2,0,2,3,7,0.42857142857142855,4,6,20,0,3,1,5,6
11651,3176,SA_SAP_16,SA_1,3,1,1,0,0,0,1,3,0.3333333333333333,2,1,1,0,0,1,0,1
11652,3177,SA_HEL_8,SA_1,3,1,0,1,0,0,0,3,0,3,1,26,3,0,1,0,1
11653,3178,SA_ROM_15,SA_1,3,52,4,24,24,29,22,48,0.4583333333333333,26,27,22,0,26,23,4,78
11654,3179,SA_SAL_22,SA_1,3,33,1,18,14,29,19,27,0.7037037037037037,8,50,85,1,30,15,35,63
11655,3180,SA_EMP_21,SA_1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
11656,3183,SA_FIR_6,SA_1,3,18,1,6,11,7,11,18,0.6111111111111112,7,7,17,2,5,5,2,23
11657,3192,L1_REN_18,L1_1,3,34,5,16,13,23,8,29,0.27586206896551724,21,21,5,1,21,20,1,55
11658,3192,L1_REN_18,L1_1,3,34,5,16,13,23,8,29,0.27586206896551724,21,21,5,1,21,20,1,55
11659,3196,SA_MON_26,SA_1,3,26,3,19,4,14,13,26,0.5,13,32,66,1,25,14,18,51
11660,3199,SA_SAS_17,SA_1,3,4,1,2,1,0,1,4,0.25,3,2,1,0,1,2,0,5
11661,3200,LL_CEL_7,LL_1,3,28,3,11,14,19,12,32,0.375,20,22,6,0,9,21,1,37
11662,3207,BL_KÖL_11,BL_1,3,22,1,14,7,16,12,21,0.5714285714285714,9,16,48,0,11,8,8,33
11663,3207,BL_KÖL_11,BL_1,3,22,1,14,7,16,12,21,0.5714285714285714,9,16,48,0,11,8,8,33
11664,3208,LL_ESP_21,LL_1,3,2,2,0,0,2,1,2,0.5,1,1,0,0,0,1,0,2
11665,3208,LL_ESP_21,LL_1,3,2,2,0,0,2,1,2,0.5,1,1,0,0,0,1,0,2
11666,3208,LL_ESP_21,LL_1,3,2,2,0,0,2,1,2,0.5,1,1,0,0,0,1,0,2
11667,3213,SA_MON_26,SA_1,3,0,0,0,0,0,0,2,0,2,2,4,1,0,0,2,0
11668,3216,BL_GLA_7,BL_1,3,25,3,19,3,13,19,32,0.59375,13,5,27,0,6,4,1,31
11669,3216,BL_GLA_7,BL_1,3,25,3,19,3,13,19,32,0.59375,13,5,27,0,6,4,1,31
11670,3217,SA_LAZ_11,SA_1,3,1,0,0,1,0,1,4,0.25,3,3,4,0,7,3,0,8
11671,3217,BL_FRA_5,BL_1,3,13,0,10,3,8,8,8,1,0,8,11,1,7,6,2,20
11672,3217,SA_LAZ_11,SA_1,3,1,0,0,1,0,1,4,0.25,3,3,4,0,7,3,0,8
11673,3217,BL_FRA_5,BL_1,3,13,0,10,3,8,8,8,1,0,8,11,1,7,6,2,20
11674,3218,BL_STU_16,BL_1,3,1,0,1,0,1,0,1,0,1,4,5,0,1,4,0,2
11675,3218,BL_STU_16,BL_1,3,1,0,1,0,1,0,1,0,1,4,5,0,1,4,0,2
11676,3221,SA_FIR_6,SA_1,3,9,0,6,3,4,6,9,0.6666666666666666,3,5,15,1,11,2,3,20
11677,3225,BL_WOL_19,BL_1,3,5,2,2,1,2,2,10,0.2,8,6,5,0,3,6,0,8
11678,3225,BL_WOL_19,BL_1,3,5,2,2,1,2,2,10,0.2,8,6,5,0,3,6,0,8
11679,3227,SA_CRM_24,SA_1,3,21,4,11,6,13,8,21,0.38095238095238093,13,9,5,0,9,9,0,30
11680,3230,BL_FRA_5,BL_1,3,3,2,1,0,2,0,1,0,1,0,13,0,2,0,0,5
11681,3230,BL_FRA_5,BL_1,3,3,2,1,0,2,0,1,0,1,0,13,0,2,0,0,5
11682,3234,LL_ELC_9,LL_1,3,36,8,12,16,16,17,35,0.4857142857142857,18,33,46,0,15,28,5,51
11683,3237,L1_LIL_6,L1_1,3,2,0,2,0,1,2,2,1,0,1,7,2,2,1,0,4
11684,3241,PL_AST_2,PL_1,3,30,1,20,9,12,20,33,0.6060606060606061,13,18,45,0,18,13,5,48
11685,3241,PL_AST_2,PL_1,3,30,1,20,9,12,20,33,0.6060606060606061,13,18,45,0,18,13,5,48
11686,3243,BL_BAY_3,BL_1,3,6,0,3,3,4,5,6,0.8333333333333334,1,2,7,0,5,1,1,11
11687,3244,BL_FRE_6,BL_1,3,19,7,5,7,14,6,22,0.2727272727272727,16,22,17,0,10,17,5,29
11688,3244,BL_FRE_6,BL_1,3,19,7,5,7,14,6,22,0.2727272727272727,16,22,17,0,10,17,5,29
11689,3246,SA_FIR_6,SA_1,3,80,4,44,32,48,42,61,0.6885245901639344,19,41,78,1,48,22,19,128
11690,3249,PL_TOT_18,PL_1,3,8,4,1,3,5,1,4,0.25,3,0,1,1,2,0,0,10
11691,3249,PL_TOT_18,PL_1,3,8,4,1,3,5,1,4,0.25,3,0,1,1,2,0,0,10
11692,3250,LL_SEV_17,LL_1,3,22,4,9,9,14,8,31,0.25806451612903225,23,17,5,0,8,15,2,30
11693,3250,LL_SEV_17,LL_1,3,22,4,9,9,14,8,31,0.25806451612903225,23,17,5,0,8,15,2,30
11694,3251,LL_VLD_19,LL_1,3,24,2,12,10,14,17,26,0.6538461538461539,9,20,34,0,14,12,8,38
11695,3252,LL_VLD_19,LL_1,3,39,6,23,10,18,12,20,0.6,8,12,24,0,15,10,2,54
11696,3253,PL_WES_19,PL_1,3,71,12,23,36,53,27,68,0.39705882352941174,41,41,31,0,16,37,4,87
11697,3253,L1_LYO_8,L1_1,3,5,0,0,5,4,1,3,0.3333333333333333,2,2,3,0,1,2,0,6
11698,3253,PL_WES_19,PL_1,3,71,12,23,36,53,27,68,0.39705882352941174,41,41,31,0,16,37,4,87
11699,3253,L1_LYO_8,L1_1,3,5,0,0,5,4,1,3,0.3333333333333333,2,2,3,0,1,2,0,6
11700,3253,PL_WES_19,PL_1,3,71,12,23,36,53,27,68,0.39705882352941174,41,41,31,0,16,37,4,87
11701,3253,L1_LYO_8,L1_1,3,5,0,0,5,4,1,3,0.3333333333333333,2,2,3,0,1,2,0,6
11702,3254,LL_CAD_6,LL_1,3,3,0,2,1,2,1,3,0.3333333333333333,2,2,3,0,1,2,0,4
11703,3254,LL_CAD_6,LL_1,3,3,0,2,1,2,1,3,0.3333333333333333,2,2,3,0,1,2,0,4
11704,3256,L1_STR_20,L1_1,3,44,2,28,14,27,25,49,0.5102040816326531,24,13,53,0,36,8,5,80
11705,3257,LL_ALM_24,LL_1,3,50,9,20,21,28,28,64,0.4375,36,45,46,1,46,38,7,96
11706,3260,LL_OSA_14,LL_1,3,48,5,28,15,32,18,42,0.42857142857142855,24,24,64,1,42,21,3,90
11707,3261,BL_HER_8,BL_1,3,73,10,35,28,38,27,60,0.45,33,42,75,1,48,36,6,121
11708,3262,LL_RMA_15,LL_1,3,34,2,22,10,23,20,28,0.7142857142857143,8,10,13,0,7,10,0,41
