player_passing_stats_id,player_id,team_id,league_id,season_id,player_total_passes_Cmp,player_total_passes_Att,player_total_passes_Cmp%_new,player_total_passes_PrgDist,player_total_passes_TotDist,player_short_passes_Cmp,player_short_passes_Att,player_short_passes_Cmp%_new,player_medium_passes_Cmp,player_medium_passes_Att,player_medium_passes_Cmp%_new,player_long_passes_Cmp,player_long_passes_Att,player_long_passes_Cmp%_new,player_passes_CrsPA,player_passes_into_finalthird,player_passes_KP,player_passes_PPA,player_passes_PrgP
21376,4099,BL_STU_16,BL_1,5,4,5,0.8,27,60,2,2,1,2,2,1,0,1,0,0,0,0,0,0
21377,4099,BL_STU_16,BL_1,5,4,5,0.8,27,60,2,2,1,2,2,1,0,1,0,0,0,0,0,0
21378,4099,BL_STU_16,BL_1,5,4,5,0.8,27,60,2,2,1,2,2,1,0,1,0,0,0,0,0,0
21379,4100,BL_MAI_13,BL_1,5,106,146,0.726027397260274,532,1640,47,59,0.8,46,61,0.75,7,12,0.58,1,7,5,4,7
21380,4106,BL_FRA_5,BL_1,5,766,888,0.8626126126126126,3617,12523,346,370,0.94,365,410,0.89,38,76,0.5,2,53,2,12,63
21381,4107,BL_FRE_6,BL_1,5,849,1140,0.7447368421052631,17335,23928,135,136,0.99,451,458,0.98,262,542,0.48,0,27,0,1,2
21382,4108,L1_TOU_25,L1_1,5,36,52,0.6923076923076923,159,414,20,24,0.83,11,15,0.73,0,3,0,1,2,1,2,7
21383,4116,SA_NAP_13,SA_1,5,11,17,0.6470588235294118,47,236,3,5,0.6,4,6,0.67,3,4,0.75,1,2,3,1,1
21384,4116,SA_MIL_12,SA_1,5,77,105,0.7333333333333333,270,1323,37,49,0.76,35,44,0.8,5,9,0.56,2,4,4,7,12
21385,4116,SA_NAP_13,SA_1,5,11,17,0.6470588235294118,47,236,3,5,0.6,4,6,0.67,3,4,0.75,1,2,3,1,1
21386,4116,SA_MIL_12,SA_1,5,77,105,0.7333333333333333,270,1323,37,49,0.76,35,44,0.8,5,9,0.56,2,4,4,7,12
21387,4117,BL_GLA_7,BL_1,5,2,4,0.5,11,32,1,2,0.5,1,2,0.5,0,0,NaN,0,0,0,1,1
21388,4118,BL_STP_25,BL_1,5,226,363,0.6225895316804407,1254,3943,122,154,0.79,65,108,0.6,33,69,0.48,11,19,18,15,33
21389,4118,BL_FRE_6,BL_1,5,37,50,0.74,95,540,21,22,0.95,11,15,0.73,3,8,0.38,1,2,0,2,6
21390,4118,BL_STP_25,BL_1,5,226,363,0.6225895316804407,1254,3943,122,154,0.79,65,108,0.6,33,69,0.48,11,19,18,15,33
21391,4118,BL_FRE_6,BL_1,5,37,50,0.74,95,540,21,22,0.95,11,15,0.73,3,8,0.38,1,2,0,2,6
21392,4118,BL_STP_25,BL_1,5,226,363,0.6225895316804407,1254,3943,122,154,0.79,65,108,0.6,33,69,0.48,11,19,18,15,33
21393,4118,BL_FRE_6,BL_1,5,37,50,0.74,95,540,21,22,0.95,11,15,0.73,3,8,0.38,1,2,0,2,6
21394,4118,BL_STP_25,BL_1,5,226,363,0.6225895316804407,1254,3943,122,154,0.79,65,108,0.6,33,69,0.48,11,19,18,15,33
21395,4118,BL_FRE_6,BL_1,5,37,50,0.74,95,540,21,22,0.95,11,15,0.73,3,8,0.38,1,2,0,2,6
21396,4118,BL_STP_25,BL_1,5,226,363,0.6225895316804407,1254,3943,122,154,0.79,65,108,0.6,33,69,0.48,11,19,18,15,33
21397,4118,BL_FRE_6,BL_1,5,37,50,0.74,95,540,21,22,0.95,11,15,0.73,3,8,0.38,1,2,0,2,6
21398,4119,BL_AUG_2,BL_1,5,156,168,0.9285714285714286,843,2911,51,55,0.93,85,90,0.94,16,18,0.89,0,5,0,1,8
21399,4121,LL_BET_5,LL_1,5,46,53,0.8679245283018868,444,1082,13,13,1,25,27,0.93,8,13,0.62,0,5,0,0,3
21400,4122,L1_PSG_16,L1_1,5,74,79,0.9367088607594937,459,1308,26,28,0.93,41,41,1,5,6,0.83,0,8,0,0,5
21401,4126,PL_CHE_6,PL_1,5,530,685,0.7737226277372263,1853,7705,325,377,0.86,164,215,0.76,22,41,0.54,8,16,32,35,69
21402,4128,BL_LEV_12,BL_1,5,488,607,0.8039538714991763,2544,7457,290,326,0.89,168,215,0.78,22,40,0.55,2,44,9,4,36
21403,4128,BL_LEV_12,BL_1,5,488,607,0.8039538714991763,2544,7457,290,326,0.89,168,215,0.78,22,40,0.55,2,44,9,4,36
21404,4129,L1_STR_20,L1_1,5,3,6,0.5,6,51,1,2,0.5,2,2,1,0,1,0,0,0,0,0,0
21405,4129,L1_STR_20,L1_1,5,3,6,0.5,6,51,1,2,0.5,2,2,1,0,1,0,0,0,0,0,0
21406,4130,BL_HEI_23,BL_1,5,17,20,0.85,71,298,8,9,0.89,8,10,0.8,1,1,1,0,2,0,0,2
21407,4130,BL_HEI_23,BL_1,5,17,20,0.85,71,298,8,9,0.89,8,10,0.8,1,1,1,0,2,0,0,2
21408,4131,PL_MUN_14,PL_1,5,1526,1781,0.8568220101066817,8056,23059,834,913,0.91,574,644,0.89,73,130,0.56,5,125,20,20,115
21409,4134,L1_PSG_16,L1_1,5,1293,1488,0.8689516129032258,6256,22683,574,626,0.92,591,662,0.89,109,148,0.74,13,119,30,34,127
21410,4135,SA_LAZ_11,SA_1,5,820,1042,0.7869481765834933,5090,13097,449,502,0.89,290,366,0.79,61,124,0.49,23,69,33,44,111
21411,4135,SA_LAZ_11,SA_1,5,820,1042,0.7869481765834933,5090,13097,449,502,0.89,290,366,0.79,61,124,0.49,23,69,33,44,111
21412,4136,SA_VEN_23,SA_1,5,1,1,1,0,6,1,1,1,0,0,NaN,0,0,NaN,0,0,0,0,0
21413,4137,SA_ROM_15,SA_1,5,2295,2492,0.9209470304975923,14137,42188,811,843,0.96,1288,1340,0.96,165,258,0.64,0,124,8,3,107
21414,4139,SA_ATL_1,SA_1,5,599,679,0.882179675994109,3587,10625,256,278,0.92,280,308,0.91,53,73,0.73,0,53,1,2,46
21415,4141,PL_CRY_7,PL_1,5,17,28,0.6071428571428571,46,230,11,16,0.69,4,7,0.57,1,1,1,0,2,1,0,4
21416,4141,PL_LEI_11,PL_1,5,6,8,0.75,5,59,3,4,0.75,1,1,1,0,0,NaN,0,0,1,0,1
21417,4141,PL_CRY_7,PL_1,5,17,28,0.6071428571428571,46,230,11,16,0.69,4,7,0.57,1,1,1,0,2,1,0,4
21418,4141,PL_LEI_11,PL_1,5,6,8,0.75,5,59,3,4,0.75,1,1,1,0,0,NaN,0,0,1,0,1
21419,4141,PL_CRY_7,PL_1,5,17,28,0.6071428571428571,46,230,11,16,0.69,4,7,0.57,1,1,1,0,2,1,0,4
21420,4141,PL_LEI_11,PL_1,5,6,8,0.75,5,59,3,4,0.75,1,1,1,0,0,NaN,0,0,1,0,1
21421,4147,SA_UDN_20,SA_1,5,238,289,0.8235294117647058,859,3845,127,138,0.92,89,103,0.86,17,31,0.55,5,27,6,8,28
21422,4148,LL_BIL_2,LL_1,5,461,569,0.8101933216168717,1632,6927,269,310,0.87,157,187,0.84,23,36,0.64,1,66,21,15,90
21423,4148,LL_BIL_2,LL_1,5,461,569,0.8101933216168717,1632,6927,269,310,0.87,157,187,0.84,23,36,0.64,1,66,21,15,90
21424,4148,LL_BIL_2,LL_1,5,461,569,0.8101933216168717,1632,6927,269,310,0.87,157,187,0.84,23,36,0.64,1,66,21,15,90
21425,4150,PL_NOT_16,PL_1,5,994,1352,0.735207100591716,6297,15371,530,598,0.89,374,502,0.75,57,166,0.34,11,85,16,23,107
21426,4151,SA_EMP_21,SA_1,5,141,199,0.7085427135678392,627,2301,77,100,0.77,44,60,0.73,14,21,0.67,1,14,9,5,20
21427,4151,SA_EMP_21,SA_1,5,141,199,0.7085427135678392,627,2301,77,100,0.77,44,60,0.73,14,21,0.67,1,14,9,5,20
21428,4152,PL_LEI_11,PL_1,5,3,5,0.6,0,39,2,3,0.67,1,2,0.5,0,0,NaN,0,0,0,0,0
21429,4153,BL_STP_25,BL_1,5,320,461,0.6941431670281996,1270,5556,148,185,0.8,129,165,0.78,35,55,0.64,10,23,21,14,32
21430,4154,LL_RSC_16,LL_1,5,314,407,0.7714987714987716,942,4887,166,198,0.84,111,136,0.82,22,41,0.54,0,34,6,8,38
21431,4154,LL_RSC_16,LL_1,5,314,407,0.7714987714987716,942,4887,166,198,0.84,111,136,0.82,22,41,0.54,0,34,6,8,38
21432,4156,PL_ARS_1,PL_1,5,382,451,0.8470066518847007,1345,6080,204,220,0.93,154,175,0.88,17,37,0.46,3,30,3,11,48
21433,4156,PL_ARS_1,PL_1,5,382,451,0.8470066518847007,1345,6080,204,220,0.93,154,175,0.88,17,37,0.46,3,30,3,11,48
21434,4157,SA_COO_28,SA_1,5,1,1,1,7,21,0,0,NaN,1,1,1,0,0,NaN,0,0,0,0,0
21435,4159,BL_HOF_9,BL_1,5,734,1062,0.6911487758945386,16685,21741,124,125,0.99,362,364,0.99,244,566,0.43,0,39,3,4,1
21436,4160,BL_BRE_18,BL_1,5,179,299,0.5986622073578596,379,2061,130,184,0.71,27,52,0.52,6,17,0.35,3,5,14,7,15
21437,4160,BL_BRE_18,BL_1,5,179,299,0.5986622073578596,379,2061,130,184,0.71,27,52,0.52,6,17,0.35,3,5,14,7,15
21438,4162,LL_LAP_26,LL_1,5,276,419,0.6587112171837709,779,3391,185,253,0.73,63,106,0.59,6,9,0.67,1,23,24,7,27
21439,4163,SA_LAZ_11,SA_1,5,18,20,0.9,151,279,10,10,1,6,7,0.86,1,1,1,0,2,0,0,0
21440,4165,PL_WES_19,PL_1,5,293,372,0.7876344086021505,1151,4388,174,196,0.89,106,126,0.84,11,37,0.3,1,10,2,5,22
21441,4166,PL_LEI_11,PL_1,5,419,502,0.8346613545816733,1568,6399,214,247,0.87,163,178,0.92,21,36,0.58,0,32,9,4,35
21442,4166,PL_LEI_11,PL_1,5,419,502,0.8346613545816733,1568,6399,214,247,0.87,163,178,0.92,21,36,0.58,0,32,9,4,35
21443,4169,BL_BRE_18,BL_1,5,38,58,0.6551724137931034,297,706,14,15,0.93,21,28,0.75,3,11,0.27,0,3,1,1,4
21444,4172,PL_AST_2,PL_1,5,307,424,0.7240566037735849,656,3915,192,246,0.78,85,110,0.77,9,13,0.69,0,12,24,13,31
21445,4173,LL_GET_10,LL_1,5,724,1106,0.6546112115732369,7859,16992,191,235,0.81,367,464,0.79,163,366,0.45,2,132,11,15,112
21446,4175,LL_ESP_21,LL_1,5,1245,1577,0.7894736842105263,8719,23391,491,551,0.89,602,715,0.84,137,259,0.53,6,81,8,11,84
21447,4175,LL_ESP_21,LL_1,5,1245,1577,0.7894736842105263,8719,23391,491,551,0.89,602,715,0.84,137,259,0.53,6,81,8,11,84
21448,4178,PL_MCI_13,PL_1,5,252,318,0.7924528301886793,849,3443,164,193,0.85,69,88,0.78,9,16,0.56,4,10,15,29,37
21449,4178,BL_FRA_5,BL_1,5,300,430,0.6976744186046512,1774,4868,159,193,0.82,87,121,0.72,39,83,0.47,1,30,34,22,50
21450,4178,PL_MCI_13,PL_1,5,252,318,0.7924528301886793,849,3443,164,193,0.85,69,88,0.78,9,16,0.56,4,10,15,29,37
21451,4178,BL_FRA_5,BL_1,5,300,430,0.6976744186046512,1774,4868,159,193,0.82,87,121,0.72,39,83,0.47,1,30,34,22,50
21452,4179,LL_MAL_22,LL_1,5,809,963,0.8400830737279336,3936,14242,370,406,0.91,339,378,0.9,81,133,0.61,0,72,3,3,75
21453,4179,LL_MAL_22,LL_1,5,809,963,0.8400830737279336,3936,14242,370,406,0.91,339,378,0.9,81,133,0.61,0,72,3,3,75
21454,4181,BL_HEI_23,BL_1,5,989,1399,0.7069335239456754,7260,17339,486,573,0.85,382,514,0.74,99,215,0.46,14,101,20,36,117
21455,4182,SA_MON_26,SA_1,5,92,113,0.8141592920353983,312,1359,48,51,0.94,35,39,0.9,5,10,0.5,2,7,8,6,10
21456,4182,SA_MON_26,SA_1,5,92,113,0.8141592920353983,312,1359,48,51,0.94,35,39,0.9,5,10,0.5,2,7,8,6,10
21457,4183,PL_IPS_10,PL_1,5,690,885,0.7796610169491526,2022,10875,353,399,0.88,283,339,0.83,38,73,0.52,15,45,31,27,75
21458,4183,PL_IPS_10,PL_1,5,690,885,0.7796610169491526,2022,10875,353,399,0.88,283,339,0.83,38,73,0.52,15,45,31,27,75
21459,4186,SA_HEL_8,SA_1,5,943,1204,0.7832225913621262,5438,16680,452,496,0.91,344,416,0.83,114,223,0.51,7,101,32,24,117
21460,4186,SA_HEL_8,SA_1,5,943,1204,0.7832225913621262,5438,16680,452,496,0.91,344,416,0.83,114,223,0.51,7,101,32,24,117
21461,4186,SA_HEL_8,SA_1,5,943,1204,0.7832225913621262,5438,16680,452,496,0.91,344,416,0.83,114,223,0.51,7,101,32,24,117
21462,4189,PL_EVE_8,PL_1,5,437,490,0.8918367346938776,1567,6998,219,242,0.9,187,197,0.95,23,30,0.77,1,50,8,8,34
21463,4189,L1_LYO_8,L1_1,5,29,32,0.90625,176,535,10,10,1,11,11,1,6,6,1,0,5,1,0,7
21464,4192,LL_GIR_25,LL_1,5,798,883,0.9037372593431483,3011,13866,351,377,0.93,372,397,0.94,64,82,0.78,1,81,8,2,73
21465,4193,LL_SEV_17,LL_1,5,637,1007,0.6325719960278053,12890,17132,154,155,0.99,294,304,0.97,188,541,0.35,0,27,4,2,1
21466,4194,LL_RSC_16,LL_1,5,104,197,0.5279187817258884,178,1158,72,113,0.64,22,38,0.58,0,6,0,1,4,5,3,9
21467,4195,L1_LIL_6,L1_1,5,515,614,0.8387622149837134,2046,7130,315,352,0.89,159,181,0.88,20,27,0.74,3,47,29,41,89
21468,4196,PL_MCI_13,PL_1,5,13,15,0.8666666666666667,33,169,8,10,0.8,4,4,1,0,0,NaN,0,0,1,1,1
21469,4196,PL_MCI_13,PL_1,5,13,15,0.8666666666666667,33,169,8,10,0.8,4,4,1,0,0,NaN,0,0,1,1,1
21470,4198,LL_BIL_2,LL_1,5,800,1010,0.7920792079207921,5393,14337,358,405,0.88,355,424,0.84,84,142,0.59,16,101,19,25,102
21471,4198,LL_BIL_2,LL_1,5,800,1010,0.7920792079207921,5393,14337,358,405,0.88,355,424,0.84,84,142,0.59,16,101,19,25,102
21472,4203,BL_FRA_5,BL_1,5,359,408,0.8799019607843137,1631,5424,194,205,0.95,137,156,0.88,13,22,0.59,0,30,6,4,49
21473,4205,LL_CEL_7,LL_1,5,1692,2197,0.7701411015020483,11814,29803,770,852,0.9,709,893,0.79,173,348,0.5,11,176,35,69,200
21474,4205,LL_CEL_7,LL_1,5,1692,2197,0.7701411015020483,11814,29803,770,852,0.9,709,893,0.79,173,348,0.5,11,176,35,69,200
21475,4205,LL_CEL_7,LL_1,5,1692,2197,0.7701411015020483,11814,29803,770,852,0.9,709,893,0.79,173,348,0.5,11,176,35,69,200
21476,4206,L1_STR_20,L1_1,5,10,10,1,25,156,4,4,1,6,6,1,0,0,NaN,0,0,0,0,2
21477,4208,LL_LEG_27,LL_1,5,400,555,0.7207207207207207,2124,6923,193,227,0.85,139,189,0.74,51,96,0.53,7,31,19,21,60
21478,4208,LL_LEG_27,LL_1,5,400,555,0.7207207207207207,2124,6923,193,227,0.85,139,189,0.74,51,96,0.53,7,31,19,21,60
21479,4208,LL_LEG_27,LL_1,5,400,555,0.7207207207207207,2124,6923,193,227,0.85,139,189,0.74,51,96,0.53,7,31,19,21,60
21480,4209,LL_RAY_23,LL_1,5,261,312,0.8365384615384616,775,3441,171,187,0.91,67,82,0.82,10,20,0.5,0,30,9,5,37
21481,4209,LL_RAY_23,LL_1,5,261,312,0.8365384615384616,775,3441,171,187,0.91,67,82,0.82,10,20,0.5,0,30,9,5,37
21482,4209,LL_RAY_23,LL_1,5,261,312,0.8365384615384616,775,3441,171,187,0.91,67,82,0.82,10,20,0.5,0,30,9,5,37
21483,4211,LL_RAY_23,LL_1,5,688,830,0.8289156626506025,3821,10843,353,393,0.9,281,324,0.87,41,71,0.58,1,74,13,6,86
21484,4217,L1_MOP_12,L1_1,5,51,78,0.6538461538461539,162,657,38,51,0.75,9,16,0.56,3,7,0.43,1,2,3,2,2
21485,4217,L1_MOP_12,L1_1,5,51,78,0.6538461538461539,162,657,38,51,0.75,9,16,0.56,3,7,0.43,1,2,3,2,2
21486,4219,L1_REI_17,L1_1,5,291,354,0.8220338983050848,691,4122,155,183,0.85,100,115,0.87,11,13,0.85,2,22,11,12,44
21487,4221,SA_UDN_20,SA_1,5,982,1110,0.8846846846846846,5319,19162,375,398,0.94,438,474,0.92,162,211,0.77,2,54,17,9,65
21488,4223,L1_ANG_1,L1_1,5,91,101,0.900990099009901,743,1868,32,32,1,44,45,0.98,15,22,0.68,0,3,1,0,3
21489,4223,L1_ANG_1,L1_1,5,91,101,0.900990099009901,743,1868,32,32,1,44,45,0.98,15,22,0.68,0,3,1,0,3
21490,4224,L1_PSG_16,L1_1,5,844,1068,0.7902621722846442,3685,13453,450,530,0.85,296,357,0.83,72,105,0.69,3,93,63,55,137
21491,4224,L1_PSG_16,L1_1,5,844,1068,0.7902621722846442,3685,13453,450,530,0.85,296,357,0.83,72,105,0.69,3,93,63,55,137
21492,4225,L1_LIL_6,L1_1,5,4,6,0.6666666666666666,47,92,0,0,NaN,4,6,0.67,0,0,NaN,0,0,0,0,2
21493,4226,SA_BOL_3,SA_1,5,17,18,0.9444444444444444,98,304,6,6,1,10,10,1,1,1,1,0,2,0,0,4
21494,4228,L1_LEH_26,L1_1,5,348,437,0.7963386727688787,1714,5782,175,199,0.88,130,152,0.86,30,50,0.6,2,50,6,13,66
21495,4228,L1_LEH_26,L1_1,5,348,437,0.7963386727688787,1714,5782,175,199,0.88,130,152,0.86,30,50,0.6,2,50,6,13,66
21496,4237,LL_ATM_3,LL_1,5,1299,1511,0.8596955658504302,5648,20821,685,749,0.91,496,547,0.91,88,139,0.63,5,148,26,24,142
21497,4239,LL_CEL_7,LL_1,5,284,400,0.71,735,4181,157,194,0.81,98,124,0.79,16,37,0.43,3,21,17,10,30
21498,4239,LL_CEL_7,LL_1,5,284,400,0.71,735,4181,157,194,0.81,98,124,0.79,16,37,0.43,3,21,17,10,30
21499,4240,LL_BET_5,LL_1,5,887,1109,0.799819657348963,4985,14428,452,512,0.88,333,417,0.8,72,112,0.64,8,93,36,33,146
21500,4240,LL_BET_5,LL_1,5,887,1109,0.799819657348963,4985,14428,452,512,0.88,333,417,0.8,72,112,0.64,8,93,36,33,146
21501,4242,LL_BET_5,LL_1,5,10,14,0.7142857142857143,18,186,6,7,0.86,3,5,0.6,1,2,0.5,0,0,0,0,0
21502,4246,LL_OSA_14,LL_1,5,384,513,0.7485380116959064,1346,6247,194,241,0.8,150,191,0.79,27,43,0.63,2,35,6,4,51
21503,4248,LL_MAL_22,LL_1,5,736,1039,0.7083734359961501,5186,12522,376,417,0.9,267,374,0.71,81,190,0.43,25,49,29,34,74
21504,4249,SA_MON_26,SA_1,5,997,1112,0.8965827338129496,6940,19296,319,334,0.96,556,585,0.95,108,168,0.64,0,50,3,0,58
21505,4249,SA_FIR_6,SA_1,5,565,619,0.9127625201938611,3710,10152,200,211,0.95,330,341,0.97,33,57,0.58,0,31,0,0,27
21506,4250,LL_RSC_16,LL_1,5,374,467,0.8008565310492506,1090,5952,173,209,0.83,165,195,0.85,23,35,0.66,2,38,14,9,45
21507,4250,LL_RSC_16,LL_1,5,374,467,0.8008565310492506,1090,5952,173,209,0.83,165,195,0.85,23,35,0.66,2,38,14,9,45
21508,4257,L1_NIC_14,L1_1,5,641,754,0.850132625994695,3770,10685,312,352,0.89,284,310,0.92,37,62,0.6,1,63,16,14,89
21509,4257,L1_NIC_14,L1_1,5,641,754,0.850132625994695,3770,10685,312,352,0.89,284,310,0.92,37,62,0.6,1,63,16,14,89
21510,4259,PL_WOL_20,PL_1,5,308,445,0.6921348314606741,1909,5160,144,165,0.87,110,147,0.75,36,80,0.45,3,39,15,20,60
21511,4259,PL_WOL_20,PL_1,5,308,445,0.6921348314606741,1909,5160,144,165,0.87,110,147,0.75,36,80,0.45,3,39,15,20,60
21512,4259,PL_WOL_20,PL_1,5,308,445,0.6921348314606741,1909,5160,144,165,0.87,110,147,0.75,36,80,0.45,3,39,15,20,60
21513,4260,LL_BAR_4,LL_1,5,180,220,0.8181818181818182,678,2702,96,108,0.89,65,73,0.89,11,21,0.52,1,13,8,4,17
21514,4260,LL_BAR_4,LL_1,5,180,220,0.8181818181818182,678,2702,96,108,0.89,65,73,0.89,11,21,0.52,1,13,8,4,17
21515,4271,LL_GIR_25,LL_1,5,5,13,0.38461538461538464,7,79,3,8,0.38,1,2,0.5,1,2,0.5,0,1,0,0,0
21516,4276,L1_STR_20,L1_1,5,47,57,0.8245614035087719,106,697,23,27,0.85,14,16,0.88,4,6,0.67,0,3,1,0,2
21517,4277,LL_VLR_20,LL_1,5,911,1144,0.7963286713286714,5556,16801,405,466,0.87,381,436,0.87,113,191,0.59,2,118,17,23,156
21518,4277,LL_VLR_20,LL_1,5,911,1144,0.7963286713286714,5556,16801,405,466,0.87,381,436,0.87,113,191,0.59,2,118,17,23,156
21519,4278,PL_TOT_18,PL_1,5,889,1029,0.8639455782312925,3128,13609,462,509,0.91,347,386,0.9,45,62,0.73,2,85,15,12,88
21520,4278,PL_TOT_18,PL_1,5,889,1029,0.8639455782312925,3128,13609,462,509,0.91,347,386,0.9,45,62,0.73,2,85,15,12,88
21521,4280,BL_BVB_4,BL_1,5,1589,1970,0.8065989847715737,8030,27293,748,808,0.93,646,731,0.88,151,319,0.47,15,120,57,44,178
21522,4282,BL_STU_16,BL_1,5,181,218,0.8302752293577982,898,3439,74,78,0.95,80,92,0.87,25,42,0.6,2,9,5,4,12
21523,4285,SA_NAP_13,SA_1,5,244,304,0.8026315789473685,1012,3786,127,137,0.93,101,125,0.81,11,26,0.42,3,6,5,8,23
21524,4285,SA_NAP_13,SA_1,5,244,304,0.8026315789473685,1012,3786,127,137,0.93,101,125,0.81,11,26,0.42,3,6,5,8,23
21525,4287,LL_RAY_23,LL_1,5,999,1179,0.8473282442748091,5785,17666,434,482,0.9,454,506,0.9,92,135,0.68,0,102,16,8,128
21526,4287,LL_RAY_23,LL_1,5,999,1179,0.8473282442748091,5785,17666,434,482,0.9,454,506,0.9,92,135,0.68,0,102,16,8,128
21527,4288,SA_LAZ_11,SA_1,5,356,403,0.8833746898263027,2194,7390,100,108,0.93,208,215,0.97,44,71,0.62,1,23,1,2,30
21528,4293,SA_MON_26,SA_1,5,313,433,0.7228637413394919,1449,5274,154,178,0.87,119,157,0.76,31,67,0.46,5,19,13,8,27
21529,4293,SA_MON_26,SA_1,5,313,433,0.7228637413394919,1449,5274,154,178,0.87,119,157,0.76,31,67,0.46,5,19,13,8,27
21530,4294,SA_COO_28,SA_1,5,336,478,0.702928870292887,668,4423,207,260,0.8,95,128,0.74,8,20,0.4,2,16,19,10,31
21531,4295,PL_MUN_14,PL_1,5,400,494,0.8097165991902834,1295,5631,250,280,0.89,124,159,0.78,12,28,0.43,2,23,12,11,34
21532,4295,SA_LEC_25,SA_1,5,580,748,0.7754010695187166,2661,9714,280,324,0.86,231,275,0.84,51,96,0.53,8,42,19,21,54
21533,4295,PL_MUN_14,PL_1,5,400,494,0.8097165991902834,1295,5631,250,280,0.89,124,159,0.78,12,28,0.43,2,23,12,11,34
21534,4295,SA_LEC_25,SA_1,5,580,748,0.7754010695187166,2661,9714,280,324,0.86,231,275,0.84,51,96,0.53,8,42,19,21,54
21535,4295,PL_MUN_14,PL_1,5,400,494,0.8097165991902834,1295,5631,250,280,0.89,124,159,0.78,12,28,0.43,2,23,12,11,34
21536,4295,SA_LEC_25,SA_1,5,580,748,0.7754010695187166,2661,9714,280,324,0.86,231,275,0.84,51,96,0.53,8,42,19,21,54
21537,4296,BL_BOC_20,BL_1,5,565,860,0.6569767441860465,15776,19116,69,69,1,229,234,0.98,267,553,0.48,0,7,0,0,0
21538,4297,BL_KIE_24,BL_1,5,469,510,0.9196078431372549,3076,8210,160,174,0.92,280,288,0.97,20,32,0.62,0,10,3,0,25
21539,4297,BL_KIE_24,BL_1,5,469,510,0.9196078431372549,3076,8210,160,174,0.92,280,288,0.97,20,32,0.62,0,10,3,0,25
21540,4300,BL_HEI_23,BL_1,5,1425,1669,0.8538046734571599,12007,28334,435,491,0.89,834,911,0.92,145,227,0.64,0,88,7,5,102
21541,4301,BL_FRE_6,BL_1,5,858,1025,0.8370731707317073,2657,12951,461,511,0.9,320,361,0.89,42,75,0.56,1,71,16,13,73
21542,4306,BL_WOL_19,BL_1,5,427,650,0.6569230769230769,2757,7363,216,299,0.72,152,207,0.73,48,84,0.57,4,55,24,23,91
21543,4306,BL_WOL_19,BL_1,5,427,650,0.6569230769230769,2757,7363,216,299,0.72,152,207,0.73,48,84,0.57,4,55,24,23,91
21544,4307,L1_NAN_13,L1_1,5,90,137,0.656934306569343,2084,2681,17,17,1,35,35,1,37,83,0.45,0,1,0,0,0
21545,4308,BL_LEV_12,BL_1,5,287,368,0.779891304347826,473,3565,192,234,0.82,75,95,0.79,3,4,0.75,0,11,11,6,21
21546,4309,SA_GEO_7,SA_1,5,499,649,0.7688751926040062,1746,7915,236,284,0.83,201,239,0.84,40,71,0.56,3,29,6,4,44
21547,4310,PL_LEI_11,PL_1,5,106,147,0.7210884353741497,257,1475,64,80,0.8,33,45,0.73,3,3,1,0,6,1,1,8
21548,4310,PL_LEI_11,PL_1,5,106,147,0.7210884353741497,257,1475,64,80,0.8,33,45,0.73,3,3,1,0,6,1,1,8
21549,4311,LL_VLR_20,LL_1,5,60,84,0.7142857142857143,192,897,37,45,0.82,21,29,0.72,1,3,0.33,0,1,4,3,11
21550,4311,LL_ALA_1,LL_1,5,59,84,0.7023809523809523,101,751,34,42,0.81,21,30,0.7,0,4,0,0,3,1,1,5
21551,4312,LL_BAR_4,LL_1,5,2434,2604,0.934715821812596,16006,45654,826,867,0.95,1387,1438,0.96,195,251,0.78,1,210,9,4,191
21552,4313,LL_GIR_25,LL_1,5,18,24,0.75,414,545,2,2,1,12,12,1,4,10,0.4,0,2,0,1,0
21553,4314,LL_VLR_20,LL_1,5,517,577,0.8960138648180243,3122,8684,231,248,0.93,244,264,0.92,31,48,0.65,0,28,1,1,40
21554,4315,PL_AST_2,PL_1,5,1217,1369,0.8889700511322133,7907,21319,521,547,0.95,602,644,0.93,79,148,0.53,0,110,3,8,97
21555,4316,LL_BAR_4,LL_1,5,98,121,0.8099173553719008,221,1416,54,60,0.9,37,47,0.79,4,5,0.8,0,5,8,4,11
21556,4317,L1_LYO_8,L1_1,5,10,15,0.6666666666666666,58,218,4,5,0.8,3,5,0.6,3,4,0.75,0,0,0,0,1
21557,4317,L1_LYO_8,L1_1,5,10,15,0.6666666666666666,58,218,4,5,0.8,3,5,0.6,3,4,0.75,0,0,0,0,1
21558,4321,BL_HOF_9,BL_1,5,2,3,0.6666666666666666,0,24,2,2,1,0,0,NaN,0,0,NaN,0,0,0,0,0
21559,4323,L1_AUX_24,L1_1,5,424,617,0.6871961102106969,2740,7496,196,240,0.82,170,230,0.74,48,108,0.44,8,38,16,18,51
21560,4326,BL_MAI_13,BL_1,5,853,1167,0.7309340188517567,2789,13018,473,553,0.86,278,368,0.76,63,111,0.57,19,38,35,41,91
21561,4326,BL_MAI_13,BL_1,5,853,1167,0.7309340188517567,2789,13018,473,553,0.86,278,368,0.76,63,111,0.57,19,38,35,41,91
21562,4327,PL_SOU_17,PL_1,5,160,263,0.6083650190114068,365,2292,84,134,0.63,45,70,0.64,12,19,0.63,0,13,8,2,13
