player_shooting_stats_id,player_id,team_id,league_id,season_id,player_shooting_FK,player_shooting_G/Sh_new,player_shooting_Gls,player_shooting_G/SoT_new,player_shooting_PK,player_shooting_Sh,player_shooting_Sh/90_new,player_shooting_SoT,player_shooting_SoT/90_new,player_shooting_SoT%
6275,2377,LL_ALA_1,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6276,2377,LL_ALA_1,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6277,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,0.92,2,0.2,0.22
6277,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,1.74,2,0.39,0.22
6277,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,1.76,2,0.39,0.22
6277,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,128.57,2,28.57,0.22
6278,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,0.92,2,0.2,0.22
6278,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,1.74,2,0.39,0.22
6278,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,1.76,2,0.39,0.22
6278,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,128.57,2,28.57,0.22
6279,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,0.92,2,0.2,0.22
6279,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,1.74,2,0.39,0.22
6279,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,1.76,2,0.39,0.22
6279,2378,LL_OSA_14,LL_1,2,0,0.11,1,0.5,0,9,128.57,2,28.57,0.22
6280,2381,LL_ESP_21,LL_1,2,0,0.1,4,0.3333333333333333,0,40,1.21,12,0.36,0.3
6280,2381,LL_ESP_21,LL_1,2,0,0.1,4,0.3333333333333333,0,40,1.6,12,0.48,0.3
6280,2381,LL_ESP_21,LL_1,2,0,0.1,4,0.3333333333333333,0,40,15.38,12,4.62,0.3
6281,2381,LL_ESP_21,LL_1,2,0,0.1,4,0.3333333333333333,0,40,1.21,12,0.36,0.3
6281,2381,LL_ESP_21,LL_1,2,0,0.1,4,0.3333333333333333,0,40,1.6,12,0.48,0.3
6281,2381,LL_ESP_21,LL_1,2,0,0.1,4,0.3333333333333333,0,40,15.38,12,4.62,0.3
6282,2384,LL_SEV_17,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6283,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,1.82,2,0.73,0.4
6283,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,3.4,2,1.36,0.4
6283,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,7.94,2,3.17,0.4
6283,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,26.32,2,10.53,0.4
6284,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,1.82,2,0.73,0.4
6284,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,3.4,2,1.36,0.4
6284,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,7.94,2,3.17,0.4
6284,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,26.32,2,10.53,0.4
6285,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,1.82,2,0.73,0.4
6285,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,3.4,2,1.36,0.4
6285,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,7.94,2,3.17,0.4
6285,2386,LL_MAL_22,LL_1,2,0,0,0,0,0,5,26.32,2,10.53,0.4
6286,2387,PL_NEW_15,PL_1,2,0,0.25,1,0.5,0,4,0.29,2,0.14,0.5
6286,2387,PL_NEW_15,PL_1,2,0,0.25,1,0.5,0,4,0.44,2,0.22,0.5
6286,2387,PL_NEW_15,PL_1,2,0,0.25,1,0.5,0,4,0.48,2,0.24,0.5
6286,2387,PL_NEW_15,PL_1,2,0,0.25,1,0.5,0,4,0.7,2,0.35,0.5
6286,2387,PL_NEW_15,PL_1,2,0,0.25,1,0.5,0,4,9.76,2,4.88,0.5
6287,2387,PL_NEW_15,PL_1,2,0,0.25,1,0.5,0,4,0.29,2,0.14,0.5
6287,2387,PL_NEW_15,PL_1,2,0,0.25,1,0.5,0,4,0.44,2,0.22,0.5
6287,2387,PL_NEW_15,PL_1,2,0,0.25,1,0.5,0,4,0.48,2,0.24,0.5
6287,2387,PL_NEW_15,PL_1,2,0,0.25,1,0.5,0,4,0.7,2,0.35,0.5
6287,2387,PL_NEW_15,PL_1,2,0,0.25,1,0.5,0,4,9.76,2,4.88,0.5
6288,2389,LL_OSA_14,LL_1,2,0,0,0,0,0,2,0.2,1,0.1,0.5
6288,2389,LL_OSA_14,LL_1,2,0,0,0,0,0,2,4.65,1,2.33,0.5
6289,2390,LL_ELC_9,LL_1,2,0,0,0,0,0,8,1.37,2,0.34,0.25
6289,2390,LL_ELC_9,LL_1,2,0,0,0,0,0,8,8.79,2,2.2,0.25
6289,2390,LL_ELC_9,LL_1,2,0,0,0,0,0,8,133.33,2,33.33,0.25
6290,2390,LL_ELC_9,LL_1,2,0,0,0,0,0,8,1.37,2,0.34,0.25
6290,2390,LL_ELC_9,LL_1,2,0,0,0,0,0,8,8.79,2,2.2,0.25
6290,2390,LL_ELC_9,LL_1,2,0,0,0,0,0,8,133.33,2,33.33,0.25
6291,2392,LL_ATM_3,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6292,2396,PL_BUR_21,PL_1,2,0,0.05,2,0.18181818181818182,0,41,2.67,11,0.72,0.27
6292,2396,PL_BUR_21,PL_1,2,0,0.05,2,0.18181818181818182,0,41,2.92,11,0.78,0.27
6292,2396,PL_BUR_21,PL_1,2,0,0.05,2,0.18181818181818182,0,41,4.49,11,1.2,0.27
6293,2405,L1_MON_11,L1_1,2,1,0.04,1,0.1111111111111111,0,26,1.62,9,0.56,0.35
6293,2405,L1_MON_11,L1_1,2,1,0.04,1,0.1111111111111111,0,26,2.32,9,0.8,0.35
6293,2405,L1_MON_11,L1_1,2,1,0.04,1,0.1111111111111111,0,26,8.05,9,2.79,0.35
6293,2405,L1_MON_11,L1_1,2,1,0.04,1,0.1111111111111111,0,26,13.61,9,4.71,0.35
6294,2405,L1_MON_11,L1_1,2,1,0.04,1,0.1111111111111111,0,26,1.62,9,0.56,0.35
6294,2405,L1_MON_11,L1_1,2,1,0.04,1,0.1111111111111111,0,26,2.32,9,0.8,0.35
6294,2405,L1_MON_11,L1_1,2,1,0.04,1,0.1111111111111111,0,26,8.05,9,2.79,0.35
6294,2405,L1_MON_11,L1_1,2,1,0.04,1,0.1111111111111111,0,26,13.61,9,4.71,0.35
6295,2407,L1_BOR_2,L1_1,2,0,0.14,3,0.75,0,21,1.03,4,0.2,0.19
6295,2407,L1_BOR_2,L1_1,2,0,0.14,3,0.75,0,21,2.33,4,0.44,0.19
6295,2407,L1_BOR_2,L1_1,2,0,0.14,3,0.75,0,21,3.34,4,0.64,0.19
6295,2407,L1_BOR_2,L1_1,2,0,0.14,3,0.75,0,21,6.21,4,1.18,0.19
6296,2407,L1_BOR_2,L1_1,2,0,0.14,3,0.75,0,21,1.03,4,0.2,0.19
6296,2407,L1_BOR_2,L1_1,2,0,0.14,3,0.75,0,21,2.33,4,0.44,0.19
6296,2407,L1_BOR_2,L1_1,2,0,0.14,3,0.75,0,21,3.34,4,0.64,0.19
6296,2407,L1_BOR_2,L1_1,2,0,0.14,3,0.75,0,21,6.21,4,1.18,0.19
6297,2409,L1_MET_10,L1_1,2,0,0,0,NaN,0,1,0.14,0,0,0
6298,2410,L1_NAN_13,L1_1,2,0,0.06,1,0.25,0,16,0.56,4,0.14,0.25
6298,2410,L1_NAN_13,L1_1,2,0,0.06,1,0.25,0,16,0.58,4,0.15,0.25
6298,2410,L1_NAN_13,L1_1,2,0,0.06,1,0.25,0,16,0.74,4,0.18,0.25
6298,2410,L1_NAN_13,L1_1,2,0,0.06,1,0.25,0,16,5.5,4,1.37,0.25
6298,2410,L1_NAN_13,L1_1,2,0,0.06,1,0.25,0,16,5.73,4,1.43,0.25
6299,2410,L1_NAN_13,L1_1,2,0,0.06,1,0.25,0,16,0.56,4,0.14,0.25
6299,2410,L1_NAN_13,L1_1,2,0,0.06,1,0.25,0,16,0.58,4,0.15,0.25
6299,2410,L1_NAN_13,L1_1,2,0,0.06,1,0.25,0,16,0.74,4,0.18,0.25
6299,2410,L1_NAN_13,L1_1,2,0,0.06,1,0.25,0,16,5.5,4,1.37,0.25
6299,2410,L1_NAN_13,L1_1,2,0,0.06,1,0.25,0,16,5.73,4,1.43,0.25
6300,2411,L1_NIC_14,L1_1,2,0,0.05,1,0.16666666666666666,0,19,0.55,6,0.17,0.32
6300,2411,L1_NIC_14,L1_1,2,0,0.05,1,0.16666666666666666,0,19,0.64,6,0.2,0.32
6300,2411,L1_NIC_14,L1_1,2,0,0.05,1,0.16666666666666666,0,19,0.94,6,0.3,0.32
6300,2411,L1_NIC_14,L1_1,2,0,0.05,1,0.16666666666666666,0,19,5.96,6,1.88,0.32
6300,2411,L1_NIC_14,L1_1,2,0,0.05,1,0.16666666666666666,0,19,12.84,6,4.05,0.32
6301,2412,L1_CLE_21,L1_1,2,0,0,0,0,0,5,0.46,1,0.09,0.2
6301,2412,L1_CLE_21,L1_1,2,0,0,0,0,0,5,19.23,1,3.85,0.2
6302,2412,L1_CLE_21,L1_1,2,0,0,0,0,0,5,0.46,1,0.09,0.2
6302,2412,L1_CLE_21,L1_1,2,0,0,0,0,0,5,19.23,1,3.85,0.2
6303,2413,SA_LAZ_11,SA_1,2,0,0,0,NaN,0,3,0.2,0,0,0
6303,2413,SA_LAZ_11,SA_1,2,0,0,0,NaN,0,3,0.26,0,0,0
6303,2413,SA_LAZ_11,SA_1,2,0,0,0,NaN,0,3,0.28,0,0,0
6303,2413,SA_LAZ_11,SA_1,2,0,0,0,NaN,0,3,0.38,0,0,0
6303,2413,SA_LAZ_11,SA_1,2,0,0,0,NaN,0,3,0.86,0,0,0
6304,2413,SA_LAZ_11,SA_1,2,0,0,0,NaN,0,3,0.2,0,0,0
6304,2413,SA_LAZ_11,SA_1,2,0,0,0,NaN,0,3,0.26,0,0,0
6304,2413,SA_LAZ_11,SA_1,2,0,0,0,NaN,0,3,0.28,0,0,0
6304,2413,SA_LAZ_11,SA_1,2,0,0,0,NaN,0,3,0.38,0,0,0
6304,2413,SA_LAZ_11,SA_1,2,0,0,0,NaN,0,3,0.86,0,0,0
6305,2414,L1_STR_20,L1_1,2,0,0.06,1,0.5,0,17,0.71,2,0.08,0.12
6305,2414,L1_STR_20,L1_1,2,0,0.06,1,0.5,0,17,0.78,2,0.09,0.12
6305,2414,L1_STR_20,L1_1,2,0,0.06,1,0.5,0,17,1.52,2,0.18,0.12
6305,2414,L1_STR_20,L1_1,2,0,0.06,1,0.5,0,17,42.5,2,5,0.12
6305,2414,L1_STR_20,L1_1,2,0,0.06,1,0.5,0,17,121.43,2,14.29,0.12
6306,2415,L1_NAN_13,L1_1,2,0,0,0,NaN,0,2,2.15,0,0,0
6306,2415,L1_NAN_13,L1_1,2,0,0,0,NaN,0,2,5,0,0,0
6307,2415,L1_NAN_13,L1_1,2,0,0,0,NaN,0,2,2.15,0,0,0
6307,2415,L1_NAN_13,L1_1,2,0,0,0,NaN,0,2,5,0,0,0
6308,2416,L1_BRE_3,L1_1,2,0,0.08,1,0.3333333333333333,0,12,0.36,3,0.09,0.25
6308,2416,L1_BRE_3,L1_1,2,0,0.08,1,0.3333333333333333,0,12,0.43,3,0.11,0.25
6308,2416,L1_BRE_3,L1_1,2,0,0.08,1,0.3333333333333333,0,12,0.53,3,0.13,0.25
6308,2416,L1_BRE_3,L1_1,2,0,0.08,1,0.3333333333333333,0,12,0.8,3,0.2,0.25
6308,2416,L1_BRE_3,L1_1,2,0,0.08,1,0.3333333333333333,0,12,2.01,3,0.5,0.25
6309,2417,L1_LEN_5,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6310,2419,BL_MAI_13,BL_1,2,1,0.08,2,0.25,0,24,1.05,8,0.35,0.33
6310,2419,BL_MAI_13,BL_1,2,1,0.08,2,0.25,0,24,20.51,8,6.84,0.33
6310,2419,BL_MAI_13,BL_1,2,1,0.08,2,0.25,0,24,120,8,40,0.33
6311,2419,BL_MAI_13,BL_1,2,1,0.08,2,0.25,0,24,1.05,8,0.35,0.33
6311,2419,BL_MAI_13,BL_1,2,1,0.08,2,0.25,0,24,20.51,8,6.84,0.33
6311,2419,BL_MAI_13,BL_1,2,1,0.08,2,0.25,0,24,120,8,40,0.33
6312,2420,PL_EVE_8,PL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6313,2421,L1_SAI_19,L1_1,2,0,0.08,1,0.5,0,12,2.39,2,0.4,0.17
6313,2421,L1_SAI_19,L1_1,2,0,0.08,1,0.5,0,12,4.84,2,0.81,0.17
6314,2422,PL_CRY_7,PL_1,2,0,0.14,5,0.2777777777777778,0,37,1.26,18,0.61,0.49
6314,2422,PL_CRY_7,PL_1,2,0,0.14,5,0.2777777777777778,0,37,1.46,18,0.71,0.49
6314,2422,PL_CRY_7,PL_1,2,0,0.14,5,0.2777777777777778,0,37,2.91,18,1.42,0.49
6314,2422,PL_CRY_7,PL_1,2,0,0.14,5,0.2777777777777778,0,37,3.34,18,1.62,0.49
6314,2422,PL_CRY_7,PL_1,2,0,0.14,5,0.2777777777777778,0,37,4.32,18,2.1,0.49
6314,2422,PL_CRY_7,PL_1,2,0,0.14,5,0.2777777777777778,0,37,15.04,18,7.32,0.49
6315,2423,SA_VEN_23,SA_1,2,0,0,0,NaN,0,5,1.84,0,0,0
6316,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,1.15,7,0.26,0.23
6316,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,1.2,7,0.27,0.23
6316,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,1.34,7,0.3,0.23
6316,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,1.66,7,0.38,0.23
6316,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,2.91,7,0.66,0.23
6316,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,10.37,7,2.34,0.23
6317,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,1.15,7,0.26,0.23
6317,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,1.2,7,0.27,0.23
6317,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,1.34,7,0.3,0.23
6317,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,1.66,7,0.38,0.23
6317,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,2.91,7,0.66,0.23
6317,2424,L1_STR_20,L1_1,2,2,0.06,2,0.2857142857142857,0,31,10.37,7,2.34,0.23
6318,2425,L1_REN_18,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6319,2425,L1_REN_18,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6320,2426,SA_UDN_20,SA_1,2,0,0.03,1,0.1,0,32,1.23,10,0.38,0.31
6320,2426,SA_UDN_20,SA_1,2,0,0.03,1,0.1,0,32,2.71,10,0.85,0.31
6320,2426,SA_UDN_20,SA_1,2,0,0.03,1,0.1,0,32,3.58,10,1.12,0.31
6320,2426,SA_UDN_20,SA_1,2,0,0.03,1,0.1,0,32,5.52,10,1.72,0.31
6320,2426,SA_UDN_20,SA_1,2,0,0.03,1,0.1,0,32,6.02,10,1.88,0.31
6321,2426,SA_UDN_20,SA_1,2,0,0.03,1,0.1,0,32,1.23,10,0.38,0.31
6321,2426,SA_UDN_20,SA_1,2,0,0.03,1,0.1,0,32,2.71,10,0.85,0.31
6321,2426,SA_UDN_20,SA_1,2,0,0.03,1,0.1,0,32,3.58,10,1.12,0.31
6321,2426,SA_UDN_20,SA_1,2,0,0.03,1,0.1,0,32,5.52,10,1.72,0.31
6321,2426,SA_UDN_20,SA_1,2,0,0.03,1,0.1,0,32,6.02,10,1.88,0.31
6322,2427,PL_AST_2,PL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6323,2429,PL_NEW_15,PL_1,2,0,1,1,1,0,1,0.06,1,0.06,1
6323,2429,PL_NEW_15,PL_1,2,0,1,1,1,0,1,1.25,1,1.25,1
6324,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,0.26,1,0.09,0.33
6324,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,0.8,1,0.27,0.33
6324,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,1.16,1,0.39,0.33
6324,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,1.36,1,0.45,0.33
6324,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,11.11,1,3.7,0.33
6325,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,0.26,1,0.09,0.33
6325,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,0.8,1,0.27,0.33
6325,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,1.16,1,0.39,0.33
6325,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,1.36,1,0.45,0.33
6325,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,11.11,1,3.7,0.33
6326,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,0.26,1,0.09,0.33
6326,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,0.8,1,0.27,0.33
6326,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,1.16,1,0.39,0.33
6326,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,1.36,1,0.45,0.33
6326,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,11.11,1,3.7,0.33
6327,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,0.26,1,0.09,0.33
6327,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,0.8,1,0.27,0.33
6327,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,1.16,1,0.39,0.33
6327,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,1.36,1,0.45,0.33
6327,2430,L1_LYO_8,L1_1,2,0,0,0,0,0,3,11.11,1,3.7,0.33
6328,2433,BL_AUG_2,BL_1,2,1,0.18,2,0.5,1,11,0.34,4,0.12,0.36
6328,2433,BL_AUG_2,BL_1,2,1,0.18,2,0.5,1,11,0.35,4,0.13,0.36
6328,2433,BL_AUG_2,BL_1,2,1,0.18,2,0.5,1,11,0.38,4,0.14,0.36
6329,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,1.17,9,0.32,0.27
6329,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,1.6,9,0.44,0.27
6329,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,2.08,9,0.57,0.27
6329,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,2.2,9,0.6,0.27
6329,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,28.95,9,7.89,0.27
6330,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,1.17,9,0.32,0.27
6330,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,1.6,9,0.44,0.27
6330,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,2.08,9,0.57,0.27
6330,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,2.2,9,0.6,0.27
6330,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,28.95,9,7.89,0.27
6331,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,1.17,9,0.32,0.27
6331,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,1.6,9,0.44,0.27
6331,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,2.08,9,0.57,0.27
6331,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,2.2,9,0.6,0.27
6331,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,28.95,9,7.89,0.27
6332,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,1.17,9,0.32,0.27
6332,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,1.6,9,0.44,0.27
6332,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,2.08,9,0.57,0.27
6332,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,2.2,9,0.6,0.27
6332,2434,PL_CRY_7,PL_1,2,0,0.12,4,0.4444444444444444,0,33,28.95,9,7.89,0.27
6333,2436,LL_CEL_7,LL_1,2,0,0,0,0,0,6,0.2,1,0.03,0.17
6333,2436,LL_CEL_7,LL_1,2,0,0,0,0,0,6,0.48,1,0.08,0.17
6333,2436,LL_CEL_7,LL_1,2,0,0,0,0,0,6,0.51,1,0.09,0.17
6334,2437,L1_MET_10,L1_1,2,0,0,0,0,0,5,0.37,2,0.15,0.4
6335,2438,L1_REI_17,L1_1,2,0,0.25,2,0.3333333333333333,1,8,0.37,6,0.28,0.75
6335,2438,L1_REI_17,L1_1,2,0,0.25,2,0.3333333333333333,1,8,0.71,6,0.53,0.75
6335,2438,L1_REI_17,L1_1,2,0,0.25,2,0.3333333333333333,1,8,1.98,6,1.49,0.75
6335,2438,L1_REI_17,L1_1,2,0,0.25,2,0.3333333333333333,1,8,4.71,6,3.53,0.75
6336,2438,L1_REI_17,L1_1,2,0,0.25,2,0.3333333333333333,1,8,0.37,6,0.28,0.75
6336,2438,L1_REI_17,L1_1,2,0,0.25,2,0.3333333333333333,1,8,0.71,6,0.53,0.75
6336,2438,L1_REI_17,L1_1,2,0,0.25,2,0.3333333333333333,1,8,1.98,6,1.49,0.75
6336,2438,L1_REI_17,L1_1,2,0,0.25,2,0.3333333333333333,1,8,4.71,6,3.53,0.75
6337,2439,BL_FRA_5,BL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6338,2440,LL_CAD_6,LL_1,2,0,0,0,NaN,0,6,0.21,0,0,0
6338,2440,LL_CAD_6,LL_1,2,0,0,0,NaN,0,6,0.41,0,0,0
6339,2442,BL_FRA_5,BL_1,2,0,0.11,2,0.2,0,19,3.21,10,1.69,0.53
6339,2442,BL_FRA_5,BL_1,2,0,0.11,2,0.2,0,19,11.66,10,6.13,0.53
6339,2442,BL_FRA_5,BL_1,2,0,0.11,2,0.2,0,19,16.38,10,8.62,0.53
6340,2442,BL_FRA_5,BL_1,2,0,0.11,2,0.2,0,19,3.21,10,1.69,0.53
6340,2442,BL_FRA_5,BL_1,2,0,0.11,2,0.2,0,19,11.66,10,6.13,0.53
6340,2442,BL_FRA_5,BL_1,2,0,0.11,2,0.2,0,19,16.38,10,8.62,0.53
6341,2444,SA_UDN_20,SA_1,2,0,0,0,0,0,9,0.31,4,0.14,0.44
6341,2444,SA_UDN_20,SA_1,2,0,0,0,0,0,9,1.18,4,0.53,0.44
6342,2445,BL_FRE_6,BL_1,2,0,0.1,5,0.2631578947368421,0,51,2.58,19,0.96,0.37
6342,2445,BL_FRE_6,BL_1,2,0,0.1,5,0.2631578947368421,0,51,3.64,19,1.35,0.37
6342,2445,BL_FRE_6,BL_1,2,0,0.1,5,0.2631578947368421,0,51,5.58,19,2.08,0.37
6342,2445,BL_FRE_6,BL_1,2,0,0.1,5,0.2631578947368421,0,51,7.02,19,2.62,0.37
6342,2445,BL_FRE_6,BL_1,2,0,0.1,5,0.2631578947368421,0,51,7.25,19,2.7,0.37
6343,2445,BL_FRE_6,BL_1,2,0,0.1,5,0.2631578947368421,0,51,2.58,19,0.96,0.37
6343,2445,BL_FRE_6,BL_1,2,0,0.1,5,0.2631578947368421,0,51,3.64,19,1.35,0.37
6343,2445,BL_FRE_6,BL_1,2,0,0.1,5,0.2631578947368421,0,51,5.58,19,2.08,0.37
6343,2445,BL_FRE_6,BL_1,2,0,0.1,5,0.2631578947368421,0,51,7.02,19,2.62,0.37
6343,2445,BL_FRE_6,BL_1,2,0,0.1,5,0.2631578947368421,0,51,7.25,19,2.7,0.37
6344,2447,SA_BOL_3,SA_1,2,0,0.17,1,1,0,6,0.21,1,0.04,0.17
6344,2447,SA_BOL_3,SA_1,2,0,0.17,1,1,0,6,0.22,1,0.04,0.17
6344,2447,SA_BOL_3,SA_1,2,0,0.17,1,1,0,6,0.39,1,0.06,0.17
6345,2448,L1_BRE_3,L1_1,2,0,0,0,0,0,4,0.41,1,0.1,0.25
6345,2448,L1_BRE_3,L1_1,2,0,0,0,0,0,4,0.53,1,0.13,0.25
6345,2448,L1_BRE_3,L1_1,2,0,0,0,0,0,4,1.2,1,0.3,0.25
6346,2449,LL_CAD_6,LL_1,2,0,0,0,0,0,1,0.03,1,0.03,1
6346,2449,LL_CAD_6,LL_1,2,0,0,0,0,0,1,0.26,1,0.26,1
6346,2449,LL_CAD_6,LL_1,2,0,0,0,0,0,1,0.29,1,0.29,1
6346,2449,LL_CAD_6,LL_1,2,0,0,0,0,0,1,0.31,1,0.31,1
6347,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,0.95,5,0.23,0.24
6347,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,1.06,5,0.25,0.24
6347,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,1.79,5,0.43,0.24
6347,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,2.42,5,0.58,0.24
6347,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,2.47,5,0.59,0.24
6347,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,2.82,5,0.67,0.24
6348,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,0.68,5,0.23,0.33
6348,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,0.76,5,0.25,0.33
6348,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,1.28,5,0.43,0.33
6348,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,1.73,5,0.58,0.33
6348,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,1.77,5,0.59,0.33
6348,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,2.02,5,0.67,0.33
6349,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,0.95,5,0.23,0.24
6349,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,1.06,5,0.25,0.24
6349,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,1.79,5,0.43,0.24
6349,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,2.42,5,0.58,0.24
6349,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,2.47,5,0.59,0.24
6349,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,2.82,5,0.67,0.24
6350,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,0.68,5,0.23,0.33
6350,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,0.76,5,0.25,0.33
6350,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,1.28,5,0.43,0.33
6350,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,1.73,5,0.58,0.33
6350,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,1.77,5,0.59,0.33
