player_Misc_stats_id,player_id,team_id,league_id,season_id,player_Misc_perform_2CrdY,player_Misc_perform_CrdR,player_Misc_perform_CrdY,player_Misc_perform_Crs,player_Misc_perform_Fld,player_Misc_perform_Int,player_Misc_perform_Fls,player_Misc_perform_Off,player_Misc_perform_OG,player_Misc_perform_PKcon,player_Misc_perform_PKwon,player_Misc_perform_Recov,player_Misc_perform_TklW,player_Misc_aeriald_won%_new,player_Misc_aeriald_Won,player_Misc_aeriald_Lost
4867,4840,BL_UNI_17,BL_1,1,0,0,3,4,7,5,16,3,0,0,1,46,9,0.43,15,20
4868,4840,BL_UNI_17,BL_1,1,0,0,3,4,7,5,16,3,0,0,1,46,9,0.43,15,20
4869,4840,BL_FÜR_21,BL_1,2,0,0,7,1,16,43,32,0,2,1,0,148,31,0.57,56,43
4870,4840,BL_FÜR_21,BL_1,2,0,0,7,1,16,43,32,0,2,1,0,148,31,0.57,56,43
4871,4840,BL_UNI_17,BL_1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NaN,0,0
4872,4840,BL_UNI_17,BL_1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NaN,0,0
4873,773,BL_STU_16,BL_1,1,0,0,2,211,14,31,17,2,0,1,0,107,10,0.51,19,18
4874,773,BL_STU_16,BL_1,1,0,0,2,211,14,31,17,2,0,1,0,107,10,0.51,19,18
4875,773,BL_STU_16,BL_1,1,0,0,2,211,14,31,17,2,0,1,0,107,10,0.51,19,18
4876,773,BL_STU_16,BL_1,2,0,0,4,239,26,26,13,0,0,0,0,149,12,0.51,20,19
4877,773,BL_STU_16,BL_1,2,0,0,4,239,26,26,13,0,0,0,0,149,12,0.51,20,19
4878,773,BL_STU_16,BL_1,2,0,0,4,239,26,26,13,0,0,0,0,149,12,0.51,20,19
4879,5372,BL_FRE_6,BL_1,1,0,0,2,134,18,27,11,2,0,0,0,135,7,0.48,12,13
4880,5372,BL_FRE_6,BL_1,1,0,0,2,134,18,27,11,2,0,0,0,135,7,0.48,12,13
4881,5372,BL_FRE_6,BL_1,2,0,0,0,169,27,13,11,1,0,0,0,160,15,0.47,17,19
4882,5372,BL_FRE_6,BL_1,2,0,0,0,169,27,13,11,1,0,0,0,160,15,0.47,17,19
4883,5372,BL_FRE_6,BL_1,3,0,0,2,135,31,19,7,5,0,0,1,155,16,0.47,16,18
4884,5372,BL_FRE_6,BL_1,3,0,0,2,135,31,19,7,5,0,0,1,155,16,0.47,16,18
4885,3083,BL_LEV_12,BL_1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,NaN,0,0
4886,3083,BL_LEV_12,BL_1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,NaN,0,0
4887,3083,BL_UNI_17,BL_1,3,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0
4888,774,SA_ATL_1,SA_1,1,0,0,0,3,4,2,2,0,0,0,0,21,5,0.6,12,8
4889,774,SA_HEL_8,SA_1,2,0,0,0,10,9,17,12,1,0,0,0,81,13,0.43,20,26
4890,1736,BL_HOF_9,BL_1,1,1,1,6,12,30,51,30,0,0,1,1,181,21,0.5,30,30
4891,1736,BL_HOF_9,BL_1,1,1,1,6,12,30,51,30,0,0,1,1,181,21,0.5,30,30
4892,1736,BL_HOF_9,BL_1,1,1,1,6,12,30,51,30,0,0,1,1,181,21,0.5,30,30
4893,1736,BL_HOF_9,BL_1,2,0,0,7,11,24,29,12,0,0,1,0,125,19,0.47,23,26
4894,1736,BL_HOF_9,BL_1,2,0,0,7,11,24,29,12,0,0,1,0,125,19,0.47,23,26
4895,1736,BL_HOF_9,BL_1,2,0,0,7,11,24,29,12,0,0,1,0,125,19,0.47,23,26
4896,974,BL_BRE_18,BL_1,1,1,1,8,2,16,24,25,0,0,0,0,121,28,0.52,16,15
4897,974,BL_BRE_18,BL_1,1,1,1,8,2,16,24,25,0,0,0,0,121,28,0.52,16,15
4898,974,BL_BRE_18,BL_1,1,1,1,8,2,16,24,25,0,0,0,0,121,28,0.52,16,15
4899,974,BL_BRE_18,BL_1,3,0,0,4,6,14,23,53,1,0,0,0,155,25,0.46,26,30
4900,974,BL_BRE_18,BL_1,3,0,0,4,6,14,23,53,1,0,0,0,155,25,0.46,26,30
4901,974,BL_BRE_18,BL_1,3,0,0,4,6,14,23,53,1,0,0,0,155,25,0.46,26,30
4902,776,L1_MAR_9,L1_1,1,0,0,6,3,55,34,49,0,0,0,0,211,51,0.6,63,42
4903,776,L1_MAR_9,L1_1,1,0,0,6,3,55,34,49,0,0,0,0,211,51,0.6,63,42
4904,776,L1_MAR_9,L1_1,2,0,0,5,8,42,46,40,0,0,1,1,183,38,0.52,40,37
4905,776,L1_MAR_9,L1_1,2,0,0,5,8,42,46,40,0,0,1,1,183,38,0.52,40,37
4906,776,PL_AST_2,PL_1,3,0,0,4,1,31,19,34,0,0,0,0,126,25,0.56,22,17
4907,776,PL_AST_2,PL_1,3,0,0,4,1,31,19,34,0,0,0,0,126,25,0.56,22,17
4908,4280,PL_BRI_5,PL_1,1,0,0,3,219,16,23,19,5,0,0,1,149,24,0.34,22,43
4909,4280,PL_BRI_5,PL_1,2,0,0,1,189,6,18,15,4,0,0,0,119,15,0.42,15,21
4910,4280,PL_BRI_5,PL_1,3,0,0,6,224,18,13,35,10,1,1,0,140,38,0.22,10,36
4911,2833,PL_WES_27,PL_1,1,0,0,0,5,0,2,1,0,0,0,0,6,1,0,0,2
4912,777,L1_MET_10,L1_1,1,0,0,0,1,1,0,3,0,0,0,0,4,2,0,0,1
4913,777,L1_MET_10,L1_1,2,1,1,9,1,15,25,53,0,0,0,0,138,26,0.63,17,10
4914,2164,BL_BRE_18,BL_1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0
4915,2164,BL_BRE_18,BL_1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0
4916,2164,BL_BRE_18,BL_1,3,0,0,2,11,12,22,27,0,0,0,0,117,27,0.43,16,21
4917,2164,BL_BRE_18,BL_1,3,0,0,2,11,12,22,27,0,0,0,0,117,27,0.43,16,21
4918,778,L1_MET_10,L1_1,1,0,0,10,0,30,60,39,4,0,2,0,109,35,0.71,99,40
4919,778,L1_MET_10,L1_1,2,0,1,8,0,28,79,35,7,0,1,0,158,50,0.68,92,44
4920,778,L1_MOP_12,L1_1,3,0,0,5,1,14,34,21,0,0,0,0,74,18,0.63,43,25
4921,882,BL_AUG_2,BL_1,1,0,0,4,2,12,35,35,0,0,0,0,154,32,0.2,6,24
4922,882,BL_AUG_2,BL_1,2,0,0,7,4,4,9,28,0,0,0,0,70,11,0.42,10,14
4923,882,BL_AUG_2,BL_1,3,0,0,5,2,9,10,12,0,0,1,0,71,12,0.41,9,13
4924,779,L1_LIL_6,L1_1,1,0,0,3,1,16,39,23,0,0,0,0,148,29,0.62,30,18
4925,779,PL_LEI_11,PL_1,2,0,0,0,4,17,14,16,0,0,0,0,62,13,0.71,27,11
4926,5339,PL_CRY_7,PL_1,1,0,0,2,0,6,1,0,0,0,0,0,26,1,0.9,9,1
4927,5339,PL_CRY_7,PL_1,2,0,0,2,0,2,1,1,0,0,1,0,22,0,0.89,8,1
4928,5339,PL_CRY_7,PL_1,3,0,0,1,0,3,0,1,0,0,0,0,26,0,0.91,10,1
4929,4881,LL_VLD_19,LL_1,1,0,0,5,29,40,7,39,12,0,0,1,59,5,0.38,57,95
4930,4881,LL_VLD_19,LL_1,1,0,0,5,29,40,7,39,12,0,0,1,59,5,0.38,57,95
4931,4881,LL_RAY_23,LL_1,2,0,0,3,16,29,4,29,14,0,0,1,47,9,0.34,23,45
4932,4881,LL_RAY_23,LL_1,2,0,0,3,16,29,4,29,14,0,0,1,47,9,0.34,23,45
4933,4881,LL_VLD_19,LL_1,3,0,0,1,3,9,2,14,4,0,0,0,14,7,0.39,9,14
4934,4881,LL_VLD_19,LL_1,3,0,0,1,3,9,2,14,4,0,0,0,14,7,0.39,9,14
4935,4881,LL_CAD_6,LL_1,3,0,0,2,14,21,3,7,11,0,0,0,39,7,0.26,11,31
4936,4881,LL_CAD_6,LL_1,3,0,0,2,14,21,3,7,11,0,0,0,39,7,0.26,11,31
4937,4000,LL_SEV_17,LL_1,1,0,0,8,2,9,24,21,0,0,0,0,48,12,0.42,14,19
4938,4000,LL_SEV_17,LL_1,1,0,0,8,2,9,24,21,0,0,0,0,48,12,0.42,14,19
4939,4000,LL_SEV_17,LL_1,2,0,0,5,0,9,22,15,0,0,0,0,73,7,0.78,29,8
4940,4000,LL_SEV_17,LL_1,2,0,0,5,0,9,22,15,0,0,0,0,73,7,0.78,29,8
4941,4000,LL_SEV_17,LL_1,3,0,0,8,3,21,34,26,1,0,0,0,119,33,0.67,47,23
4942,4000,LL_SEV_17,LL_1,3,0,0,8,3,21,34,26,1,0,0,0,119,33,0.67,47,23
4943,781,L1_MAR_9,L1_1,1,0,0,0,2,2,1,3,0,0,0,0,6,1,0.25,1,3
4944,781,L1_MAR_9,L1_1,1,0,0,0,2,2,1,3,0,0,0,0,6,1,0.25,1,3
4945,781,BL_BAY_3,BL_1,1,0,0,1,12,7,10,11,0,0,0,0,28,8,0.62,8,5
4946,781,BL_BAY_3,BL_1,1,0,0,1,12,7,10,11,0,0,0,0,28,8,0.62,8,5
4947,781,BL_BAY_3,BL_1,2,0,0,0,3,0,6,0,0,0,0,0,6,4,0,0,2
4948,781,BL_BAY_3,BL_1,2,0,0,0,3,0,6,0,0,0,0,0,6,4,0,0,2
4949,1955,LL_VAL_18,LL_1,1,0,1,3,48,68,8,29,4,0,0,0,94,12,0.32,8,17
4950,1955,LL_VAL_18,LL_1,1,0,1,3,48,68,8,29,4,0,0,0,94,12,0.32,8,17
4951,1955,LL_VAL_18,LL_1,2,0,0,3,110,74,9,37,5,0,0,1,108,14,0.36,16,29
4952,1955,LL_VAL_18,LL_1,2,0,0,3,110,74,9,37,5,0,0,1,108,14,0.36,16,29
4953,1955,PL_WOL_20,PL_1,3,0,0,1,27,24,1,11,5,0,0,0,34,6,0.39,7,11
4954,1955,PL_WOL_20,PL_1,3,0,0,1,27,24,1,11,5,0,0,0,34,6,0.39,7,11
4955,3656,BL_HER_8,BL_1,1,0,0,5,10,47,21,23,0,0,0,2,121,13,0.48,14,15
4956,3656,L1_MAR_9,L1_1,2,0,0,6,49,67,16,28,0,0,0,2,178,30,0.43,23,30
4957,3656,L1_MAR_9,L1_1,3,0,0,3,24,37,21,25,1,1,0,0,147,18,0.44,23,29
4958,782,L1_LYO_8,L1_1,2,0,0,0,4,0,2,5,1,0,0,0,16,4,0.5,5,5
4959,782,L1_LYO_8,L1_1,2,0,0,0,4,0,2,5,1,0,0,0,16,4,0.5,5,5
4960,782,L1_LYO_8,L1_1,3,0,0,3,21,7,19,24,7,0,0,0,60,16,0.33,16,32
4961,782,L1_LYO_8,L1_1,3,0,0,3,21,7,19,24,7,0,0,0,60,16,0.33,16,32
4962,4492,BL_BVB_4,BL_1,1,0,0,1,70,12,28,10,2,0,0,0,174,13,0.26,6,17
4963,4492,BL_BVB_4,BL_1,1,0,0,1,70,12,28,10,2,0,0,0,174,13,0.26,6,17
4964,4492,BL_BVB_4,BL_1,2,0,0,1,39,8,25,12,1,0,0,0,130,19,0.45,5,6
4965,4492,BL_BVB_4,BL_1,2,0,0,1,39,8,25,12,1,0,0,0,130,19,0.45,5,6
4966,4492,BL_BVB_4,BL_1,3,0,0,4,114,10,36,8,2,0,0,1,177,20,0.29,5,12
4967,4492,BL_BVB_4,BL_1,3,0,0,4,114,10,36,8,2,0,0,1,177,20,0.29,5,12
4968,1582,L1_NIC_14,L1_1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.33,1,2
4969,1582,L1_NIC_14,L1_1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.33,1,2
4970,1582,L1_NIC_14,L1_1,2,0,0,3,0,9,0,14,0,0,0,1,19,8,0.5,12,12
4971,1582,L1_NIC_14,L1_1,2,0,0,3,0,9,0,14,0,0,0,1,19,8,0.5,12,12
4972,1582,L1_NAN_13,L1_1,3,0,0,2,31,21,9,31,6,0,0,0,72,16,0.51,28,27
4973,1582,L1_NAN_13,L1_1,3,0,0,2,31,21,9,31,6,0,0,0,72,16,0.51,28,27
4974,783,L1_REI_17,L1_1,2,0,0,4,10,12,14,15,2,0,0,0,64,19,0.43,12,16
4975,783,L1_REI_17,L1_1,2,0,0,4,10,12,14,15,2,0,0,0,64,19,0.43,12,16
4976,783,L1_REI_17,L1_1,3,0,1,3,13,9,20,10,1,0,0,0,77,16,0.6,12,8
4977,783,L1_REI_17,L1_1,3,0,1,3,13,9,20,10,1,0,0,0,77,16,0.6,12,8
4978,783,L1_BRE_3,L1_1,3,0,0,0,6,2,2,0,0,0,0,0,18,3,0.6,3,2
4979,783,L1_BRE_3,L1_1,3,0,0,0,6,2,2,0,0,0,0,0,18,3,0.6,3,2
4980,2885,L1_NÎM_15,L1_1,1,0,0,2,0,13,24,6,0,0,0,1,36,7,0.57,16,12
4981,3037,L1_MET_10,L1_1,1,0,0,1,69,37,21,12,9,0,0,0,67,9,0.38,26,42
4982,3037,L1_MET_10,L1_1,2,0,0,0,49,10,6,7,3,0,0,1,23,5,0.29,4,10
4983,4277,L1_MAR_9,L1_1,1,1,1,11,9,46,47,47,0,0,0,0,162,21,0.54,46,39
4984,4277,L1_MAR_9,L1_1,1,1,1,11,9,46,47,47,0,0,0,0,162,21,0.54,46,39
4985,4277,L1_MAR_9,L1_1,2,0,0,7,3,40,24,29,4,0,1,0,109,19,0.62,21,13
4986,4277,L1_MAR_9,L1_1,2,0,0,7,3,40,24,29,4,0,1,0,109,19,0.62,21,13
4987,4277,LL_SEV_17,LL_1,3,2,3,6,18,34,22,30,1,0,0,2,81,22,0.53,19,17
4988,4277,LL_SEV_17,LL_1,3,2,3,6,18,34,22,30,1,0,0,2,81,22,0.53,19,17
4989,4277,L1_MAR_9,L1_1,3,0,0,1,3,12,9,10,1,0,0,0,42,7,0.69,11,5
4990,4277,L1_MAR_9,L1_1,3,0,0,1,3,12,9,10,1,0,0,0,42,7,0.69,11,5
4991,2572,LL_ALA_1,LL_1,1,0,0,1,6,2,1,7,1,0,0,0,7,2,0.5,4,4
4992,2572,LL_ALA_1,LL_1,1,0,0,1,6,2,1,7,1,0,0,0,7,2,0.5,4,4
4993,2572,LL_ALA_1,LL_1,2,0,0,2,4,3,0,9,3,0,0,1,7,1,0.14,1,6
4994,2572,LL_ALA_1,LL_1,2,0,0,2,4,3,0,9,3,0,0,1,7,1,0.14,1,6
4995,785,LL_MAL_22,LL_1,3,0,0,0,1,3,2,5,2,0,0,0,13,2,0,0,1
4996,2729,BL_WOL_19,BL_1,1,0,0,3,2,4,29,16,0,0,0,0,66,9,0.63,22,13
4997,2729,BL_WOL_19,BL_1,1,0,0,3,2,4,29,16,0,0,0,0,66,9,0.63,22,13
4998,2729,BL_WOL_19,BL_1,1,0,0,3,2,4,29,16,0,0,0,0,66,9,0.63,22,13
4999,2729,L1_BOR_2,L1_1,2,0,0,4,6,13,36,23,0,0,0,0,134,16,0.52,13,12
5000,2729,L1_BOR_2,L1_1,2,0,0,4,6,13,36,23,0,0,0,0,134,16,0.52,13,12
5001,2729,L1_BOR_2,L1_1,2,0,0,4,6,13,36,23,0,0,0,0,134,16,0.52,13,12
5002,2729,BL_WOL_19,BL_1,2,0,0,4,0,6,25,20,2,0,0,0,106,14,0.75,41,14
5003,2729,BL_WOL_19,BL_1,2,0,0,4,0,6,25,20,2,0,0,0,106,14,0.75,41,14
5004,2729,BL_WOL_19,BL_1,2,0,0,4,0,6,25,20,2,0,0,0,106,14,0.75,41,14
5005,2729,BL_WOL_19,BL_1,3,0,0,4,2,8,23,29,2,1,1,0,95,11,0.57,43,32
5006,2729,BL_WOL_19,BL_1,3,0,0,4,2,8,23,29,2,1,1,0,95,11,0.57,43,32
5007,2729,BL_WOL_19,BL_1,3,0,0,4,2,8,23,29,2,1,1,0,95,11,0.57,43,32
5008,786,LL_CEL_7,LL_1,1,0,0,8,33,62,32,77,5,0,0,2,162,31,0.34,32,63
5009,786,LL_CEL_7,LL_1,1,0,0,8,33,62,32,77,5,0,0,2,162,31,0.34,32,63
5010,786,LL_CEL_7,LL_1,2,0,0,8,41,54,37,75,9,0,0,0,199,35,0.47,45,50
5011,786,LL_CEL_7,LL_1,2,0,0,8,41,54,37,75,9,0,0,0,199,35,0.47,45,50
5012,786,LL_RSC_16,LL_1,3,0,0,6,125,54,12,60,2,0,0,0,127,34,0.46,25,29
5013,786,LL_RSC_16,LL_1,3,0,0,6,125,54,12,60,2,0,0,0,127,34,0.46,25,29
5014,1809,L1_STR_20,L1_1,1,0,1,2,67,13,33,18,0,0,0,0,83,19,0.47,16,18
5015,1809,L1_STR_20,L1_1,1,0,1,2,67,13,33,18,0,0,0,0,83,19,0.47,16,18
5016,1809,L1_STR_20,L1_1,2,0,0,4,218,22,55,26,2,0,0,0,142,39,0.4,27,40
5017,1809,L1_STR_20,L1_1,2,0,0,4,218,22,55,26,2,0,0,0,142,39,0.4,27,40
5018,1809,L1_STR_20,L1_1,3,0,0,3,55,19,43,28,0,0,1,0,109,29,0.55,28,23
5019,1809,L1_STR_20,L1_1,3,0,0,3,55,19,43,28,0,0,1,0,109,29,0.55,28,23
5020,2094,LL_VAL_18,LL_1,1,0,0,8,1,28,27,33,1,1,1,0,124,13,0.54,51,43
5021,2094,LL_VAL_18,LL_1,1,0,0,8,1,28,27,33,1,1,1,0,124,13,0.54,51,43
5022,2094,LL_VAL_18,LL_1,1,0,0,8,1,28,27,33,1,1,1,0,124,13,0.54,51,43
5023,2094,LL_VAL_18,LL_1,2,1,2,11,6,63,30,71,2,1,0,0,169,27,0.55,48,39
5024,2094,LL_VAL_18,LL_1,2,1,2,11,6,63,30,71,2,1,0,0,169,27,0.55,48,39
5025,2094,LL_VAL_18,LL_1,2,1,2,11,6,63,30,71,2,1,0,0,169,27,0.55,48,39
5026,2094,LL_VAL_18,LL_1,3,0,0,5,32,34,19,35,0,1,2,0,96,12,0.5,20,20
5027,2094,LL_VAL_18,LL_1,3,0,0,5,32,34,19,35,0,1,2,0,96,12,0.5,20,20
5028,2094,LL_VAL_18,LL_1,3,0,0,5,32,34,19,35,0,1,2,0,96,12,0.5,20,20
5029,787,BL_MAI_13,BL_1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,NaN,0,0
5030,787,BL_MAI_13,BL_1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,NaN,0,0
5031,821,L1_LYO_8,L1_1,1,0,0,6,18,37,14,33,0,0,0,1,142,34,0.56,9,7
5032,821,PL_NEW_15,PL_1,2,0,0,4,12,36,9,13,4,0,0,0,81,23,0.31,4,9
5033,821,L1_LYO_8,L1_1,2,0,0,2,28,59,21,31,1,0,0,1,131,31,0.55,12,10
5034,821,PL_NEW_15,PL_1,3,0,0,7,22,83,36,45,1,0,0,0,233,40,0.59,19,13
5035,4912,L1_REN_18,L1_1,1,0,0,3,4,55,5,38,6,0,0,1,37,1,0.55,69,56
5036,4912,L1_REN_18,L1_1,1,0,0,3,4,55,5,38,6,0,0,1,37,1,0.55,69,56
5037,4912,L1_REN_18,L1_1,2,0,0,1,1,35,1,21,5,0,0,0,30,2,0.52,37,34
5038,4912,L1_REN_18,L1_1,2,0,0,1,1,35,1,21,5,0,0,0,30,2,0.52,37,34
5039,4912,L1_REN_18,L1_1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,NaN,0,0
5040,4912,L1_REN_18,L1_1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,NaN,0,0
5041,4912,BL_STU_16,BL_1,3,1,1,4,6,43,0,17,10,0,0,1,43,1,0.52,42,39
5042,4912,BL_STU_16,BL_1,3,1,1,4,6,43,0,17,10,0,0,1,43,1,0.52,42,39
5043,788,SA_UDN_20,SA_1,1,0,0,1,3,5,25,8,0,0,0,0,65,15,0.7,35,15
5044,788,SA_UDN_20,SA_1,2,0,0,2,6,4,22,16,0,0,0,0,101,24,0.53,33,29
5045,4382,BL_LEI_14,BL_1,1,0,0,0,0,1,2,0,0,0,0,0,73,0,1,3,0
5046,4382,BL_LEI_14,BL_1,2,0,0,1,0,2,1,0,0,0,0,0,54,0,1,6,0
5047,4382,BL_LEI_14,BL_1,3,0,0,0,0,0,0,0,0,0,0,0,12,0,NaN,0,0
5048,789,L1_TOU_25,L1_1,3,0,0,6,282,19,10,33,2,0,0,0,182,36,0.33,6,12
5049,3395,BL_FRE_6,BL_1,1,0,0,3,3,20,37,17,2,0,0,0,97,15,0.57,47,36
5050,3395,BL_FRE_6,BL_1,2,0,0,2,3,9,17,17,0,0,0,0,60,10,0.62,25,15
5051,3395,BL_FRE_6,BL_1,3,0,0,2,4,2,19,9,0,0,0,0,37,8,0.52,22,20
5052,4592,BL_AUG_2,BL_1,1,0,0,4,31,19,18,21,1,0,0,0,76,15,0.5,18,18
5053,4592,BL_AUG_2,BL_1,2,0,0,3,28,27,28,27,0,0,0,0,130,29,0.6,36,24
5054,4592,BL_AUG_2,BL_1,3,0,1,5,27,18,26,32,1,0,0,0,107,24,0.51,45,44
5055,2168,PL_MCI_13,PL_1,1,0,0,1,30,26,20,8,1,0,0,1,132,15,0.46,11,13
5056,2168,PL_MCI_13,PL_1,2,0,0,1,67,10,15,13,2,0,0,0,110,9,0.48,11,12
5057,2168,PL_MCI_13,PL_1,3,0,0,0,30,25,20,23,6,0,0,2,155,18,0.61,19,12
5058,792,L1_CLE_21,L1_1,3,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1
5059,975,BL_FRE_6,BL_1,1,0,0,2,213,18,29,31,2,0,0,0,131,19,0.47,14,16
5060,975,BL_FRE_6,BL_1,1,0,0,2,213,18,29,31,2,0,0,0,131,19,0.47,14,16
5061,975,BL_FRE_6,BL_1,2,0,0,2,211,14,17,37,4,0,0,1,184,20,0.33,11,22
5062,975,BL_FRE_6,BL_1,2,0,0,2,211,14,17,37,4,0,0,1,184,20,0.33,11,22
5063,975,BL_FRE_6,BL_1,3,0,0,5,198,14,16,32,6,0,1,0,121,21,0.31,13,29
5064,975,BL_FRE_6,BL_1,3,0,0,5,198,14,16,32,6,0,1,0,121,21,0.31,13,29
5065,793,L1_TRO_22,L1_1,2,0,0,0,11,9,3,3,0,0,0,0,12,2,0,0,1
5066,3000,SA_HEL_8,SA_1,1,0,0,4,3,11,70,31,0,0,1,0,124,10,0.58,73,53
5067,3000,SA_HEL_8,SA_1,2,0,0,10,0,16,69,42,1,1,2,0,197,18,0.62,90,54
5068,3000,SA_HEL_8,SA_1,3,0,0,3,3,10,30,17,0,0,0,0,81,6,0.51,22,21
5069,3000,SA_SAP_16,SA_1,3,0,0,2,1,3,11,7,0,0,1,0,47,8,0.73,24,9
5070,794,L1_REN_18,L1_1,1,0,0,1,16,15,6,12,0,0,0,0,34,15,0.38,5,8
5071,794,L1_REN_18,L1_1,1,0,0,1,16,15,6,12,0,0,0,0,34,15,0.38,5,8
5072,794,SA_UDN_20,SA_1,2,0,0,4,13,33,5,23,0,0,0,0,47,9,0.32,6,13
5073,794,SA_UDN_20,SA_1,2,0,0,4,13,33,5,23,0,0,0,0,47,9,0.32,6,13
5074,2585,LL_RSC_16,LL_1,1,0,0,2,1,14,10,11,0,0,0,1,42,9,0.42,13,18
5075,2585,LL_RSC_16,LL_1,1,0,0,2,1,14,10,11,0,0,0,1,42,9,0.42,13,18
5076,2585,LL_RSC_16,LL_1,2,0,0,0,3,3,3,4,0,0,0,0,9,3,0.08,1,12
5077,2585,LL_RSC_16,LL_1,2,0,0,0,3,3,3,4,0,0,0,0,9,3,0.08,1,12
5078,3362,L1_LYO_8,L1_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
5079,3362,L1_LYO_8,L1_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
5080,3362,L1_LYO_8,L1_1,2,0,0,3,70,20,33,25,2,1,2,0,144,35,0.48,16,17
5081,3362,L1_LYO_8,L1_1,2,0,0,3,70,20,33,25,2,1,2,0,144,35,0.48,16,17
5082,3362,L1_LYO_8,L1_1,3,0,0,1,116,24,28,20,2,1,0,0,139,26,0.35,8,15
5083,3362,L1_LYO_8,L1_1,3,0,0,1,116,24,28,20,2,1,0,0,139,26,0.35,8,15
5084,795,PL_MUN_14,PL_1,1,0,0,0,1,3,1,2,0,0,0,0,12,0,0,0,1
5085,795,PL_NOR_25,PL_1,2,0,0,8,14,44,44,23,0,0,0,0,158,37,0.45,14,17
5086,4509,LL_ELC_9,LL_1,1,0,1,4,13,53,49,33,1,0,0,0,185,28,0.42,14,19
5087,4509,LL_ELC_9,LL_1,2,1,1,4,9,34,25,16,0,0,0,0,106,15,0.35,9,17
5088,4509,LL_ELC_9,LL_1,3,0,0,1,9,22,8,8,1,0,0,0,64,12,0.38,6,10
5089,796,BL_FÜR_21,BL_1,2,0,0,4,65,64,11,56,12,0,0,0,137,29,0.2,16,66
5090,3470,LL_CAD_6,LL_1,1,0,1,2,0,5,22,11,0,0,1,0,75,15,0.59,34,24
5091,3470,LL_CAD_6,LL_1,2,0,0,1,0,1,1,1,0,0,0,0,5,0,0.8,4,1
5092,797,PL_WES_27,PL_1,1,0,0,2,1,4,8,11,1,0,0,0,36,5,0.57,13,10
5093,3802,LL_RMA_15,LL_1,1,0,0,0,19,7,5,6,1,0,0,0,23,0,0.6,6,4
5094,3802,LL_RMA_15,LL_1,1,0,0,0,19,7,5,6,1,0,0,0,23,0,0.6,6,4
5095,3802,LL_RMA_15,LL_1,2,0,0,1,9,8,2,3,0,0,0,0,14,5,0.5,2,2
5096,3802,LL_RMA_15,LL_1,2,0,0,1,9,8,2,3,0,0,0,0,14,5,0.5,2,2
5097,3802,LL_GIR_25,LL_1,3,0,0,6,104,24,18,23,3,0,0,0,157,23,0.36,9,16
5098,3802,LL_GIR_25,LL_1,3,0,0,6,104,24,18,23,3,0,0,0,157,23,0.36,9,16
5099,3385,SA_ATL_1,SA_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
5100,799,L1_LEN_5,L1_1,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2
5101,799,L1_LEN_5,L1_1,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2
5102,1501,SA_SPZ_18,SA_1,1,0,0,4,30,52,14,65,28,0,0,1,134,16,0.35,27,51
5103,1501,SA_SPZ_18,SA_1,1,0,0,4,30,52,14,65,28,0,0,1,134,16,0.35,27,51
5104,1501,SA_SPZ_18,SA_1,1,0,0,4,30,52,14,65,28,0,0,1,134,16,0.35,27,51
5105,1501,SA_SPZ_18,SA_1,1,0,0,4,30,52,14,65,28,0,0,1,134,16,0.35,27,51
5106,1501,SA_SPZ_18,SA_1,2,0,0,10,23,51,16,48,21,1,1,0,153,30,0.33,33,67
5107,1501,SA_SPZ_18,SA_1,2,0,0,10,23,51,16,48,21,1,1,0,153,30,0.33,33,67
5108,1501,SA_SPZ_18,SA_1,2,0,0,10,23,51,16,48,21,1,1,0,153,30,0.33,33,67
5109,1501,SA_SPZ_18,SA_1,2,0,0,10,23,51,16,48,21,1,1,0,153,30,0.33,33,67
5110,1501,SA_SPZ_18,SA_1,3,0,0,10,22,37,8,47,23,0,0,0,120,15,0.25,18,53
5111,1501,SA_SPZ_18,SA_1,3,0,0,10,22,37,8,47,23,0,0,0,120,15,0.25,18,53
5112,1501,SA_SPZ_18,SA_1,3,0,0,10,22,37,8,47,23,0,0,0,120,15,0.25,18,53
5113,1501,SA_SPZ_18,SA_1,3,0,0,10,22,37,8,47,23,0,0,0,120,15,0.25,18,53
